Направление расходов,Наименование вида расходов,Вид объекта,Дата проведения,Конечный остаток
"Ленинская, 22",ЭЭ,Здание,31.12.2019,276385.72
"Ленина, 3",ЭЭ,Здание,14.01.2019,701.9
"Ленина, 3",ЭЭ,Здание,07.02.2019,713.79
"Ленина, 3",ЭЭ,Здание,12.03.2019,713.79
"Ленина, 3",ЭЭ,Здание,11.04.2019,713.79
"Ленина, 3",ЭЭ,Здание,15.05.2019,713.8
"Ленина, 3",ЭЭ,Здание,13.06.2019,713.8
"Ленина, 3",ЭЭ,Здание,11.07.2019,713.8
"Ленина, 3",ЭЭ,Здание,12.08.2019,425.28
"Советская, 27",ЭЭ,Здание,14.01.2019,6696.68
"Советская, 27",ЭЭ,Здание,07.02.2019,8521.07
"Советская, 27",ЭЭ,Здание,13.03.2019,6749.09
"Советская, 27",ЭЭ,Здание,10.04.2019,7326.78
"Партизанская,  11",ЭЭ,Здание,14.01.2019,6696.68
"Партизанская,  11",ЭЭ,Здание,07.02.2019,8015.58
"Партизанская,  11",ЭЭ,Здание,13.03.2019,6682.43
"Партизанская,  11",ЭЭ,Здание,10.04.2019,6960.17
"Партизанская,  11",ЭЭ,Здание,15.05.2019,5332.61
"Партизанская,  11",ЭЭ,Здание,13.06.2019,4071.67
"Партизанская,  11",ЭЭ,Здание,11.07.2019,3532.85
"Партизанская,  11",ЭЭ,Здание,09.08.2019,3556.8
"Партизанская,  11",ЭЭ,Здание,13.09.2019,2946.9
"Партизанская,  11",ЭЭ,Здание,09.10.2019,3676.5
"Партизанская,  11",ЭЭ,Здание,12.11.2019,4976.1
"Партизанская,  11",ЭЭ,Здание,17.12.2019,4639.8
"Пушкина, 4",ВО,Здание,01.02.2019,3518.77
"Пушкина, 4",ВО,Здание,27.02.2019,3917.81
"Пушкина, 4",ВО,Здание,27.03.2019,3228.56
"Пушкина, 4",ВО,Здание,26.04.2019,3337.39
"Пушкина, 4",ВО,Здание,28.05.2019,2466.77
"Пушкина, 4",ВО,Здание,04.07.2019,4329.9
"Пушкина, 4",ВО,Здание,31.07.2019,3886.94
"Пушкина, 4",ВО,Здание,29.08.2019,4174.81
"Пушкина, 4",ВО,Здание,27.09.2019,3958.91
"Пушкина, 4",ВО,Здание,05.11.2019,4780.63
"Пушкина, 4",ВО,Здание,27.11.2019,247.6
"Пушкина, 4",ВО,Здание,27.11.2019,4226.56
"Пушкина, 4",ВО,Здание,26.12.2019,3869.02
"Горняцкая, 44А",ВО,Здание,08.02.2019,569.81
"Горняцкая, 44А",ВО,Здание,07.03.2019,554.94
"Горняцкая, 44А",ВО,Здание,05.04.2019,450.89
"Горняцкая, 44А",ВО,Здание,07.05.2019,658.99
"Горняцкая, 44А",ВО,Здание,06.06.2019,614.4
"Горняцкая, 44А",ВО,Здание,15.07.2019,718.45
"Горняцкая, 44А",ВО,Здание,21.08.2019,227.35
"Горняцкая, 44А",ВО,Здание,20.09.2019,103.34
"Пушкина, 4",ГВС,Здание,13.02.2019,3152.27
"Пушкина, 4",ГВС,Здание,06.03.2019,4487.26
"Пушкина, 4",ГВС,Здание,05.04.2019,4116.54
"Пушкина, 4",ГВС,Здание,08.05.2019,-362.72
"Пушкина, 4",ГВС,Здание,08.05.2019,-345.78
"Пушкина, 4",ГВС,Здание,08.05.2019,4966.8
"Пушкина, 4",ГВС,Здание,11.06.2019,1914.56
"Пушкина, 4",ГВС,Здание,17.07.2019,3586.66
"Пушкина, 4",ГВС,Здание,07.08.2019,3712.63
"Пушкина, 4",ГВС,Здание,10.10.2019,3869.66
"Пушкина, 4",ГВС,Здание,23.10.2019,2720.96
"Пушкина, 4",ГВС,Здание,07.11.2019,4435.98
"Пушкина, 4",ГВС,Здание,10.12.2019,4137.2
"Горняцкая, 44А",ГВС,Здание,07.02.2019,125.7
"Горняцкая, 44А",ГВС,Здание,07.03.2019,49.49
"Горняцкая, 44А",ГВС,Здание,05.04.2019,26.72
"Горняцкая, 44А",ГВС,Здание,08.05.2019,76.21
"Горняцкая, 44А",ГВС,Здание,06.06.2019,98.97
"Горняцкая, 44А",ГВС,Здание,15.07.2019,628.49
"Горняцкая, 44А",ГВС,Здание,15.08.2019,632.97
"Металлистов, 1А",ГВС,Здание,06.02.2019,289.46
"Металлистов, 1А",ГВС,Здание,12.03.2019,578.92
"Металлистов, 1А",ГВС,Здание,05.04.2019,289.46
"Металлистов, 1А",ГВС,Здание,08.05.2019,578.92
"Металлистов, 1А",ГВС,Здание,21.06.2019,578.92
"Металлистов, 1А",ГВС,Здание,01.08.2019,289.46
"Металлистов, 1А",ГВС,Здание,23.08.2019,597.37
"Транспортная, 12 ",ГВС,Здание,13.02.2019,500.56
"Транспортная, 12 ",ГВС,Здание,05.04.2019,638.18
"Транспортная, 12 ",ГВС,Здание,08.05.2019,145.43
"Транспортная, 12 ",ГВС,Здание,11.06.2019,286.43
"Транспортная, 12 ",ГВС,Здание,17.07.2019,127.46
"Транспортная, 12 ",ГВС,Здание,07.08.2019,9.12
"Транспортная, 12 ",ГВС,Здание,23.10.2019,-127.46
"Транспортная, 12 ",ГВС,Здание,23.10.2019,-9.12
"Пушкина, 4",ТЭ,Здание,31.01.2019,225088.87
"Пушкина, 4",ТЭ,Здание,13.02.2019,374669.86
"Пушкина, 4",ТЭ,Здание,06.03.2019,530408.28
"Пушкина, 4",ТЭ,Здание,05.04.2019,404644.7
"Пушкина, 4",ТЭ,Здание,08.05.2019,270705.54
"Пушкина, 4",ТЭ,Здание,11.06.2019,187943.83
"Пушкина, 4",ТЭ,Здание,17.07.2019,99717.07
"Пушкина, 4",ТЭ,Здание,10.10.2019,66746.06
"Пушкина, 4",ТЭ,Здание,07.11.2019,225850.96
"Пушкина, 4",ТЭ,Здание,10.12.2019,306168.4
"Пушкина, 6",ТЭ,гараж,17.01.2019,11552.85
"Пушкина, 6",ТЭ,гараж,31.01.2019,1648.8
"Пушкина, 6",ТЭ,гараж,12.02.2019,12850.14
"Пушкина, 6",ТЭ,гараж,07.03.2019,15442.88
"Пушкина, 6",ТЭ,гараж,12.04.2019,13596.63
"Пушкина, 6",ТЭ,гараж,14.05.2019,9574.67
"Пушкина, 6",ТЭ,гараж,24.07.2019,3382.05
"Пушкина, 6",ТЭ,гараж,11.10.2019,7121.47
"Пушкина, 6",ТЭ,гараж,14.10.2019,1593.87
"Пушкина, 6",ТЭ,гараж,15.11.2019,9145.56
"Пушкина, 6",ТЭ,гараж,12.12.2019,14482.85
"Горняцкая, 44А",ТЭ,Здание,07.02.2019,164601.68
"Горняцкая, 44А",ТЭ,Здание,07.03.2019,147022.85
"Горняцкая, 44А",ТЭ,Здание,05.04.2019,108045.43
"Горняцкая, 44А",ТЭ,Здание,08.05.2019,76785.54
"Горняцкая, 44А",ТЭ,Здание,06.06.2019,57569.66
"Горняцкая, 44А",ТЭ,Здание,15.07.2019,12712.8
"Металлистов, 1А",ТЭ,Здание,06.02.2019,36458.08
"Металлистов, 1А",ТЭ,Здание,12.03.2019,55271.1
"Металлистов, 1А",ТЭ,Здание,05.04.2019,41588.89
"Металлистов, 1А",ТЭ,Здание,08.05.2019,29074.68
"Металлистов, 1А",ТЭ,Здание,21.06.2019,15475.91
"Металлистов, 1А",ТЭ,Здание,27.12.2019,9366.22
"Транспортная, 12 ",ТЭ,Здание,13.02.2019,11678.27
"Транспортная, 12 ",ТЭ,Здание,05.04.2019,23356.53
"Транспортная, 12 ",ТЭ,Здание,08.05.2019,11678.27
"Транспортная, 12 ",ТЭ,Здание,11.06.2019,10859.25
"Транспортная, 12 ",ТЭ,Здание,17.07.2019,11678.27
"Транспортная, 12 ",ТЭ,Здание,07.08.2019,12028.26
"Транспортная, 12 ",ТЭ,Здание,23.10.2019,-11678.27
"Транспортная, 12 ",ТЭ,Здание,23.10.2019,-12028.26
"Пушкина, 4",ХВС,Здание,01.02.2019,1649.34
"Пушкина, 4",ХВС,Здание,27.02.2019,1882.19
"Пушкина, 4",ХВС,Здание,27.03.2019,1532.92
"Пушкина, 4",ХВС,Здание,26.04.2019,1552.32
"Пушкина, 4",ХВС,Здание,28.05.2019,1144.84
"Пушкина, 4",ХВС,Здание,04.07.2019,1481.69
"Пушкина, 4",ХВС,Здание,31.07.2019,1975.33
"Пушкина, 4",ХВС,Здание,29.08.2019,2121.25
"Пушкина, 4",ХВС,Здание,27.09.2019,2011.81
"Пушкина, 4",ХВС,Здание,05.11.2019,2275.14
"Пушкина, 4",ХВС,Здание,27.11.2019,296.89
"Пушкина, 4",ХВС,Здание,27.11.2019,2089.94
"Пушкина, 4",ХВС,Здание,26.12.2019,1872.68
"Горняцкая, 44А",ХВС,Здание,08.02.2019,325.78
"Горняцкая, 44А",ХВС,Здание,07.03.2019,325.78
"Горняцкая, 44А",ХВС,Здание,05.04.2019,266.54
"Горняцкая, 44А",ХВС,Здание,08.05.2019,385.01
"Горняцкая, 44А",ХВС,Здание,06.06.2019,355.39
"Горняцкая, 44А",ХВС,Здание,15.07.2019,355.39
"Горняцкая, 44А",ХВС,Здание,21.08.2019,61.78
"Горняцкая, 44А",ХВС,Здание,20.09.2019,61.78
"Металлистов, 1А",ХВС,Здание,06.02.2019,223.44
"Металлистов, 1А",ХВС,Здание,12.03.2019,279.3
"Металлистов, 1А",ХВС,Здание,05.04.2019,279.3
"Металлистов, 1А",ХВС,Здание,08.05.2019,279.3
"Металлистов, 1А",ХВС,Здание,21.06.2019,223.44
"Металлистов, 1А",ХВС,Здание,22.07.2019,167.58
"Пушкина, 4",ЭЭ,Здание,04.03.2019,289099.4
"Пушкина, 4",ЭЭ,Здание,27.03.2019,268388.2
"Пушкина, 4",ЭЭ,Здание,30.04.2019,302059.28
"Пушкина, 4",ЭЭ,Здание,28.05.2019,245927.92
"Пушкина, 4",ЭЭ,Здание,23.07.2019,286644.07
"Пушкина, 4",ЭЭ,Здание,30.07.2019,-49.47
"Пушкина, 4",ЭЭ,Здание,22.08.2019,307236.03
"Пушкина, 4",ЭЭ,Здание,28.08.2019,283450.11
"Пушкина, 4",ЭЭ,Здание,27.09.2019,332430.52
"Пушкина, 4",ЭЭ,Здание,25.10.2019,265183.86
"Пушкина, 4",ЭЭ,Здание,29.11.2019,326337.64
"Пушкина, 6",ЭЭ,гараж,04.03.2019,4506.72
"Пушкина, 6",ЭЭ,гараж,27.03.2019,2104.96
"Пушкина, 6",ЭЭ,гараж,30.04.2019,747.46
"Пушкина, 6",ЭЭ,гараж,28.05.2019,822.52
"Пушкина, 6",ЭЭ,гараж,23.07.2019,747.46
"Горняцкая, 44А",ЭЭ,Здание,28.01.2019,24696.19
"Горняцкая, 44А",ЭЭ,Здание,28.02.2019,34163.79
"Горняцкая, 44А",ЭЭ,Здание,27.03.2019,27678.29
"Горняцкая, 44А",ЭЭ,Здание,29.04.2019,27856.8
"Горняцкая, 44А",ЭЭ,Здание,29.05.2019,25357.8
"Горняцкая, 44А",ЭЭ,Здание,02.08.2019,28123.03
"Горняцкая, 44А",ЭЭ,Здание,06.08.2019,4052.52
"Горняцкая, 44А",ЭЭ,Здание,06.08.2019,5273.06
"Горняцкая, 44А",ЭЭ,Здание,09.09.2019,2557.44
"Горняцкая, 44А",ЭЭ,Здание,09.10.2019,2366.78
"Металлистов, 1А",ЭЭ,Здание,18.02.2019,39224.56
"Металлистов, 1А",ЭЭ,Здание,14.03.2019,32778.14
"Металлистов, 1А",ЭЭ,Здание,09.04.2019,29953.2
"Металлистов, 1А",ЭЭ,Здание,15.05.2019,30909.5
"Металлистов, 1А",ЭЭ,Здание,01.08.2019,6567.72
"Металлистов, 1А",ЭЭ,Здание,01.08.2019,28254.94
"Металлистов, 1А",ЭЭ,Здание,20.11.2019,1669.82
"Металлистов, 1А",ЭЭ,Здание,25.12.2019,4072.32
"Металлистов, 1А",ЭЭ,Здание,25.12.2019,2822.4
"Транспортная, 12",ЭЭ,Здание,04.03.2019,54.72
"Транспортная, 12",ЭЭ,Здание,27.03.2019,76.7
"Транспортная, 12",ЭЭ,Здание,30.04.2019,76.7
"Транспортная, 12",ЭЭ,Здание,28.05.2019,76.7
"Транспортная, 12",ЭЭ,Здание,23.07.2019,83.77
"Транспортная, 12",ЭЭ,Здание,22.08.2019,77.61
Сахалинская 1А,ВО,Здание,08.02.2019,1478.58
Сахалинская 1А,ВО,Здание,12.03.2019,622.56
Сахалинская 1А,ВО,Здание,03.04.2019,700.38
Сахалинская 1А,ВО,Здание,14.05.2019,856.02
Сахалинская 1А,ВО,Здание,17.06.2019,622.56
Сахалинская 1А,ВО,Здание,16.07.2019,700.38
Сахалинская 1А,ВО,Здание,08.08.2019,1268.46
Сахалинская 1А,ВО,Здание,18.09.2019,1268.46
Сахалинская 1А,ВО,Здание,17.10.2019,1409.4
Сахалинская 1А,ВО,Здание,21.11.2019,1127.52
Сахалинская 1А,ВО,Здание,13.12.2019,1268.46
Сахалинская 1А,ВО,Здание,25.12.2019,1409.4
Школьная 64,ВО,Здание,05.02.2019,49.22
Коммунистическая 47,ВО,Здание,06.02.2019,3176.35
Коммунистическая 47,ВО,Здание,07.03.2019,3925.25
Коммунистическая 47,ВО,Здание,03.04.2019,2788.99
Коммунистическая 47,ВО,Здание,08.05.2019,3821.95
Коммунистическая 47,ВО,Здание,11.06.2019,2479.1
Коммунистическая 47,ВО,Здание,09.07.2019,3434.59
Коммунистическая 47,ВО,Здание,14.08.2019,5446.01
Коммунистическая 47,ВО,Здание,03.09.2019,8662.66
Коммунистическая 47,ВО,Здание,25.09.2019,-128.86
Коммунистическая 47,ВО,Здание,25.09.2019,-56.06
Коммунистическая 47,ВО,Здание,11.10.2019,3736.4
Коммунистическая 47,ВО,Здание,18.10.2019,-26.75
Коммунистическая 47,ВО,Здание,18.10.2019,-71.79
Коммунистическая 47,ВО,Здание,07.11.2019,4903.95
Коммунистическая 47,ВО,Здание,03.12.2019,4363.18
Коммунистическая 47,ВО,Здание,26.12.2019,-11.94
Коммунистическая 47,ВО,Здание,26.12.2019,-59.45
Коммунистическая 47,ВО,Здание,31.12.2019,3941.19
Сахалинская 1А ,ДТ,Здание,11.06.2019,7087.5
Сахалинская 1А ,ДТ,Здание,18.06.2019,7087.5
Сахалинская 1А ,ДТ,Здание,25.06.2019,7087.5
Сахалинская 1А ,ДТ,Здание,01.07.2019,7087.5
Сахалинская 1А ,ДТ,Здание,08.07.2019,7087.5
Сахалинская 1А ,ДТ,Здание,16.07.2019,7087.5
Сахалинская 1А ,ДТ,Здание,23.07.2019,7087.5
Сахалинская 1А ,ДТ,Здание,29.07.2019,7087.5
Сахалинская 1А ,ДТ,Здание,05.08.2019,3375.0
Сахалинская 1А ,ДТ,Здание,13.08.2019,3307.5
Сахалинская 1А ,ДТ,Здание,03.09.2019,3650.0
Сахалинская 1А ,ДТ,Здание,24.09.2019,6562.5
Сахалинская 1А ,ДТ,Здание,30.09.2019,6562.5
Сахалинская 1А ,ДТ,Здание,09.10.2019,8248.0
Сахалинская 1А,ТЭ,Здание,08.02.2019,91485.66
Сахалинская 1А,ТЭ,Здание,12.03.2019,52651.9
Сахалинская 1А,ТЭ,Здание,04.04.2019,61113.17
Сахалинская 1А,ТЭ,Здание,14.05.2019,76093.66
Сахалинская 1А,ТЭ,Здание,17.06.2019,50045.65
Сахалинская 1А,ТЭ,Здание,22.11.2019,44548.31
Сахалинская 1А,ТЭ,Здание,13.12.2019,106484.08
Сахалинская 1А,ТЭ,Здание,24.12.2019,168265.58
Школьная 64 ,ТЭ,Здание,05.02.2019,184721.21
"Южно-Сахалинск, Коммунистичский пр. 47",ТЭ,Здание,14.02.2019,278288.87
"Южно-Сахалинск, Коммунистичский пр. 47",ТЭ,Здание,12.03.2019,316342.0
"Южно-Сахалинск, Коммунистичский пр. 47",ТЭ,Здание,09.04.2019,241900.1
"Южно-Сахалинск, Коммунистичский пр. 47",ТЭ,Здание,08.05.2019,206928.92
"Южно-Сахалинск, Коммунистичский пр. 47",ТЭ,Здание,11.06.2019,116963.95
"Южно-Сахалинск, Коммунистичский пр. 47",ТЭ,Здание,09.07.2019,2528.99
"Южно-Сахалинск, Коммунистичский пр. 47",ТЭ,Здание,07.11.2019,85291.23
"Южно-Сахалинск, Коммунистичский пр. 47",ТЭ,Здание,06.12.2019,198072.9
"Южно-Сахалинск, Коммунистичский пр. 47",ТЭ,Здание,26.12.2019,270565.57
"Горького 14Б, кв. 30 ",ТЭ,Здание,05.03.2019,4244.87
Карла Маркса 16,ТЭ,Здание,14.02.2019,1976.36
Карла Маркса 16,ТЭ,Здание,12.03.2019,1948.64
Карла Маркса 16,ТЭ,Здание,09.04.2019,1274.14
Карла Маркса 16,ТЭ,Здание,08.05.2019,1167.55
Карла Маркса 16,ТЭ,Здание,11.06.2019,569.43
Карла Маркса 16,ТЭ,Здание,09.07.2019,46.7
Карла Маркса 16,ТЭ,Здание,07.11.2019,330.81
Карла Маркса 16,ТЭ,Здание,06.12.2019,1170.36
Карла Маркса 16,ТЭ,Здание,26.12.2019,1599.47
Школьная 64,ХВС,Здание,05.02.2019,131.81
Коммунистическая 47,ХВС,Здание,06.02.2019,4110.66
Коммунистическая 47,ХВС,Здание,07.03.2019,5079.84
Коммунистическая 47,ХВС,Здание,03.04.2019,3609.36
Коммунистическая 47,ХВС,Здание,08.05.2019,4946.16
Коммунистическая 47,ХВС,Здание,11.06.2019,3208.32
Коммунистическая 47,ХВС,Здание,09.07.2019,4444.86
Коммунистическая 47,ХВС,Здание,14.08.2019,7417.98
Коммунистическая 47,ХВС,Здание,03.09.2019,11799.36
Коммунистическая 47,ХВС,Здание,25.09.2019,-170.72
Коммунистическая 47,ХВС,Здание,25.09.2019,-76.35
Коммунистическая 47,ХВС,Здание,11.10.2019,5089.34
Коммунистическая 47,ХВС,Здание,18.10.2019,-36.44
Коммунистическая 47,ХВС,Здание,18.10.2019,-96.8
Коммунистическая 47,ХВС,Здание,07.11.2019,6679.65
Коммунистическая 47,ХВС,Здание,03.12.2019,5943.06
Коммунистическая 47,ХВС,Здание,26.12.2019,-54.23
Коммунистическая 47,ХВС,Здание,26.12.2019,-270.04
Коммунистическая 47,ХВС,Здание,31.12.2019,5342.97
Сахалинская 1А,ХВС,Здание,08.02.2019,2329.7
Сахалинская 1А,ХВС,Здание,12.03.2019,980.93
Сахалинская 1А,ХВС,Здание,03.04.2019,1103.54
Сахалинская 1А,ХВС,Здание,14.05.2019,1348.78
Сахалинская 1А,ХВС,Здание,17.06.2019,980.93
Сахалинская 1А,ХВС,Здание,16.07.2019,1103.54
Сахалинская 1А,ХВС,Здание,08.08.2019,1879.63
Сахалинская 1А,ХВС,Здание,18.09.2019,1879.63
Сахалинская 1А,ХВС,Здание,17.10.2019,2088.48
Сахалинская 1А,ХВС,Здание,21.11.2019,1670.78
Сахалинская 1А,ХВС,Здание,13.12.2019,1879.63
Сахалинская 1А,ХВС,Здание,25.12.2019,2088.48
Сахалинская 1а,ЭЭ,Здание,27.02.2019,25023.17
Сахалинская 1а,ЭЭ,Здание,21.03.2019,33105.02
Сахалинская 1а,ЭЭ,Здание,04.04.2019,22726.66
Сахалинская 1а,ЭЭ,Здание,14.05.2019,35147.52
Сахалинская 1а,ЭЭ,Здание,17.06.2019,28372.03
Сахалинская 1а,ЭЭ,Здание,16.07.2019,22451.9
Сахалинская 1а,ЭЭ,Здание,08.08.2019,34033.32
Сахалинская 1а,ЭЭ,Здание,18.09.2019,32497.2
Сахалинская 1а,ЭЭ,Здание,17.10.2019,34437.24
Сахалинская 1а,ЭЭ,Здание,21.11.2019,29779.92
Сахалинская 1а,ЭЭ,Здание,13.12.2019,34847.28
Сахалинская 1а,ЭЭ,Здание,24.12.2019,42246.36
Школьная 64,ЭЭ,Здание,12.02.2019,36.29
Школьная 64,ЭЭ,Здание,14.03.2019,533.95
"Южно-Сахалинск, Коммунистический пр. 47",ЭЭ,Здание,12.02.2019,235851.26
"Южно-Сахалинск, Коммунистический пр. 47",ЭЭ,Здание,14.03.2019,220838.4
"Южно-Сахалинск, Коммунистический пр. 47",ЭЭ,Здание,09.04.2019,364227.84
"Южно-Сахалинск, Коммунистический пр. 47",ЭЭ,Здание,30.04.2019,334368.0
"Южно-Сахалинск, Коммунистический пр. 47",ЭЭ,Здание,13.06.2019,321615.35
"Южно-Сахалинск, Коммунистический пр. 47",ЭЭ,Здание,09.07.2019,354585.6
"Южно-Сахалинск, Коммунистический пр. 47",ЭЭ,Здание,12.08.2019,388497.6
"Южно-Сахалинск, Коммунистический пр. 47",ЭЭ,Здание,02.09.2019,440640.0
"Южно-Сахалинск, Коммунистический пр. 47",ЭЭ,Здание,25.09.2019,-930.3
"Южно-Сахалинск, Коммунистический пр. 47",ЭЭ,Здание,25.09.2019,-393.58
"Южно-Сахалинск, Коммунистический пр. 47",ЭЭ,Здание,11.10.2019,375414.83
"Южно-Сахалинск, Коммунистический пр. 47",ЭЭ,Здание,15.10.2019,1323.88
"Южно-Сахалинск, Коммунистический пр. 47",ЭЭ,Здание,18.10.2019,-375.69
"Южно-Сахалинск, Коммунистический пр. 47",ЭЭ,Здание,18.10.2019,-1017.45
"Южно-Сахалинск, Коммунистический пр. 47",ЭЭ,Здание,11.11.2019,394078.07
"Южно-Сахалинск, Коммунистический пр. 47",ЭЭ,Здание,03.12.2019,419342.4
"Южно-Сахалинск, Коммунистический пр. 47",ЭЭ,Здание,26.12.2019,-761.12
"Южно-Сахалинск, Коммунистический пр. 47",ЭЭ,Здание,26.12.2019,-13444.57
"Южно-Сахалинск, Коммунистический пр. 47",ЭЭ,Здание,31.12.2019,535237.4
Карла Маркса 16,ЭЭ,Здание,12.02.2019,15857.86
Карла Маркса 16,ЭЭ,Здание,14.03.2019,13976.06
Карла Маркса 16,ЭЭ,Здание,09.04.2019,17174.59
Карла Маркса 16,ЭЭ,Здание,30.04.2019,17366.4
Карла Маркса 16,ЭЭ,Здание,13.06.2019,18330.62
Карла Маркса 16,ЭЭ,Здание,09.07.2019,19206.72
Карла Маркса 16,ЭЭ,Здание,12.08.2019,19375.92
Карла Маркса 16,ЭЭ,Здание,02.09.2019,24908.4
Карла Маркса 16,ЭЭ,Здание,11.10.2019,20091.96
Карла Маркса 16,ЭЭ,Здание,11.11.2019,20275.56
Карла Маркса 16,ЭЭ,Здание,03.12.2019,21487.32
Карла Маркса 16,ЭЭ,Здание,31.12.2019,17215.56
"Воронежская, 154",ВО,Здание,11.01.2019,356.37
"Воронежская, 154",ВО,Здание,07.02.2019,356.37
"Воронежская, 154",ВО,Здание,13.03.2019,356.37
"Воронежская, 154",ВО,Здание,09.04.2019,356.37
"Воронежская, 154",ВО,Здание,13.05.2019,356.37
"Воронежская, 154",ВО,Здание,10.06.2019,356.37
"Воронежская, 154",ВО,Здание,09.07.2019,356.37
"Воронежская, 154",ВО,Здание,07.08.2019,356.37
"Воронежская, 154",ВО,Здание,16.10.2019,435.46
"Воронежская, 154",ВО,Здание,08.11.2019,435.46
"Воронежская, 154",ВО,Здание,10.12.2019,435.46
"Муравьева-Амурского, 21",ВО,Здание,11.01.2019,1121.68
"Муравьева-Амурского, 21",ВО,Здание,07.02.2019,1189.03
"Муравьева-Амурского, 21",ВО,Здание,13.03.2019,1349.02
"Муравьева-Амурского, 21",ВО,Здание,09.04.2019,1266.89
"Муравьева-Амурского, 21",ВО,Здание,13.05.2019,1475.4
"Муравьева-Амурского, 21",ВО,Здание,10.06.2019,711.79
"Муравьева-Амурского, 21",ВО,Здание,09.07.2019,988.04
"Муравьева-Амурского, 21",ВО,Здание,07.08.2019,1275.22
"Муравьева-Амурского, 21",ВО,Здание,16.10.2019,1196.65
"Муравьева-Амурского, 21",ВО,Здание,08.11.2019,1214.63
"Муравьева-Амурского, 21",ВО,Здание,10.12.2019,1060.52
"Муравьева-Амурского, 42",ВО,Здание,11.01.2019,344.79
"Муравьева-Амурского, 42",ВО,Здание,07.02.2019,330.55
"Муравьева-Амурского, 42",ВО,Здание,13.03.2019,339.65
"Муравьева-Амурского, 42",ВО,Здание,09.04.2019,344.46
"Муравьева-Амурского, 42",ВО,Здание,13.05.2019,381.13
"Муравьева-Амурского, 42",ВО,Здание,10.06.2019,304.32
"Муравьева-Амурского, 42",ВО,Здание,09.07.2019,364.57
"Муравьева-Амурского, 42",ВО,Здание,07.08.2019,343.39
"Муравьева-Амурского, 42",ВО,Здание,16.10.2019,399.89
"Муравьева-Амурского, 42",ВО,Здание,08.11.2019,352.8
"Муравьева-Амурского, 42",ВО,Здание,10.12.2019,375.26
"Воронежская, 154",ГВС,Здание,10.06.2019,37.84
"Воронежская, 154",ГВС,Здание,09.07.2019,26.09
"Воронежская, 154",ГВС,Здание,07.08.2019,28.91
"Воронежская, 154",ГВС,Здание,09.10.2019,44.16
"Воронежская, 154",ГВС,Здание,08.11.2019,7.34
"Муравьева-Амурского, 42",ГВС,Здание,10.01.2019,264.57
"Муравьева-Амурского, 42",ГВС,Здание,06.02.2019,269.05
"Муравьева-Амурского, 42",ГВС,Здание,11.03.2019,243.02
"Муравьева-Амурского, 42",ГВС,Здание,09.04.2019,269.05
"Муравьева-Амурского, 42",ГВС,Здание,08.05.2019,244.94
"Муравьева-Амурского, 42",ГВС,Здание,10.06.2019,246.33
"Муравьева-Амурского, 42",ГВС,Здание,09.07.2019,263.21
"Муравьева-Амурского, 42",ГВС,Здание,07.08.2019,271.38
"Муравьева-Амурского, 42",ГВС,Здание,09.10.2019,259.06
"Муравьева-Амурского, 42",ГВС,Здание,08.11.2019,308.26
"Муравьева-Амурского, 42",ГВС,Здание,10.12.2019,266.67
"Воронежская, 154 ",ТЭ,Здание,10.01.2019,3891.22
"Воронежская, 154 ",ТЭ,Здание,06.02.2019,71734.29
"Воронежская, 154 ",ТЭ,Здание,11.03.2019,59752.93
"Воронежская, 154 ",ТЭ,Здание,09.04.2019,47373.87
"Воронежская, 154 ",ТЭ,Здание,08.05.2019,30783.76
"Воронежская, 154 ",ТЭ,Здание,10.06.2019,5337.85
"Воронежская, 154 ",ТЭ,Здание,09.07.2019,3328.57
"Воронежская, 154 ",ТЭ,Здание,07.08.2019,6729.63
"Воронежская, 154 ",ТЭ,Здание,09.10.2019,4405.02
"Воронежская, 154 ",ТЭ,Здание,08.11.2019,21427.44
"Воронежская, 154 ",ТЭ,Здание,10.12.2019,52863.93
"Муравьева-Амурского, 21",ТЭ,Здание,06.02.2019,38598.56
"Муравьева-Амурского, 21",ТЭ,Здание,15.02.2019,227.01
"Муравьева-Амурского, 21",ТЭ,Здание,11.03.2019,32733.43
"Муравьева-Амурского, 21",ТЭ,Здание,09.04.2019,24782.46
"Муравьева-Амурского, 21",ТЭ,Здание,08.05.2019,13833.78
"Муравьева-Амурского, 21",ТЭ,Здание,10.06.2019,326.07
"Муравьева-Амурского, 21",ТЭ,Здание,09.07.2019,365.58
"Муравьева-Амурского, 21",ТЭ,Здание,07.08.2019,368.31
"Муравьева-Амурского, 21",ТЭ,Здание,09.10.2019,307.03
"Муравьева-Амурского, 21",ТЭ,Здание,10.10.2019,861.46
"Муравьева-Амурского, 21",ТЭ,Здание,10.10.2019,1408.06
"Муравьева-Амурского, 21",ТЭ,Здание,10.10.2019,51.32
"Муравьева-Амурского, 21",ТЭ,Здание,08.11.2019,14410.28
"Муравьева-Амурского, 21",ТЭ,Здание,10.12.2019,34349.44
"Муравьева-Амурского, 42",ТЭ,Здание,10.01.2019,1716.46
"Муравьева-Амурского, 42",ТЭ,Здание,06.02.2019,24433.7
"Муравьева-Амурского, 42",ТЭ,Здание,11.03.2019,19818.47
"Муравьева-Амурского, 42",ТЭ,Здание,09.04.2019,15545.91
"Муравьева-Амурского, 42",ТЭ,Здание,08.05.2019,10191.82
"Муравьева-Амурского, 42",ТЭ,Здание,10.06.2019,985.95
