Направление расходов,Наименование вида расходов,Вид объекта,Дата проведения,Конечный остаток
Южная,ХВС,гараж,05.02.2020,124.83
Южная,ХВС,гараж,04.03.2020,124.82
Южная,ХВС,гараж,07.04.2020,374.47
Южная,ХВС,гараж,12.05.2020,124.82
Южная,ХВС,гараж,03.06.2020,124.82
Южная,ХВС,гараж,06.07.2020,249.65
Южная,ХВС,гараж,06.08.2020,143.54
Южная,ХВС,гараж,01.09.2020,143.54
Южная,ХВС,гараж,11.11.2020,143.54
Южная,ХВС,гараж,03.12.2020,287.09
Билибино,ХВС,Здание,13.01.2020,806.15
Билибино,ХВС,Здание,05.02.2020,688.61
Билибино,ХВС,Здание,05.03.2020,803.38
Билибино,ХВС,Здание,07.04.2020,688.61
Билибино,ХВС,Здание,08.05.2020,573.84
Билибино,ХВС,Здание,05.06.2020,688.61
Билибино,ХВС,Здание,08.07.2020,573.84
Билибино,ХВС,Здание,06.08.2020,573.84
Билибино,ХВС,Здание,03.09.2020,573.84
Билибино,ХВС,Здание,06.10.2020,573.84
Билибино,ХВС,Здание,06.11.2020,344.3
Билибино,ХВС,Здание,03.12.2020,344.3
пгт.Эгвекинот,ХВС,Здание,14.01.2020,991.08
пгт.Эгвекинот,ХВС,Здание,11.02.2020,1651.8
пгт.Эгвекинот,ХВС,Здание,12.03.2020,1321.44
пгт.Эгвекинот,ХВС,Здание,16.04.2020,991.08
пгт.Эгвекинот,ХВС,Здание,13.05.2020,991.08
пгт.Эгвекинот,ХВС,Здание,04.06.2020,1486.62
пгт.Эгвекинот,ХВС,Здание,06.07.2020,1156.26
пгт.Эгвекинот,ХВС,Здание,06.08.2020,949.68
пгт.Эгвекинот,ХВС,Здание,07.09.2020,2089.3
пгт.Эгвекинот,ХВС,Здание,08.10.2020,1519.49
пгт.Эгвекинот,ХВС,Здание,09.11.2020,2089.3
пгт.Эгвекинот,ХВС,Здание,08.12.2020,1899.36
"Биробиджан, пр-т 60-летия СССР, 5",ЭЭ,Здание,20.01.2020,359086.12
"Биробиджан, пр-т 60-летия СССР, 5",ЭЭ,Здание,18.02.2020,291902.01
"Биробиджан, пр-т 60-летия СССР, 5",ЭЭ,Здание,17.03.2020,289251.35
"Биробиджан, пр-т 60-летия СССР, 5",ЭЭ,Здание,19.05.2020,279663.18
"Биробиджан, пр-т 60-летия СССР, 5",ЭЭ,Здание,19.05.2020,254377.4
"Биробиджан, пр-т 60-летия СССР, 5",ЭЭ,Здание,07.07.2020,272423.71
"Биробиджан, пр-т 60-летия СССР, 5",ЭЭ,Здание,17.07.2020,259990.03
"Биробиджан, пр-т 60-летия СССР, 5",ЭЭ,Здание,19.08.2020,305938.02
"Биробиджан, пр-т 60-летия СССР, 5",ЭЭ,Здание,17.09.2020,300187.96
"Биробиджан, пр-т 60-летия СССР, 5",ЭЭ,Здание,19.10.2020,283772.6
"Биробиджан, пр-т 60-летия СССР, 5",ЭЭ,Здание,18.11.2020,297367.36
"Биробиджан, пр-т 60-летия СССР, 5",ЭЭ,Здание,17.12.2020,311488.14
"Чапаева,5А",ЭЭ,Здание,20.01.2020,273.78
"Чапаева,5А",ЭЭ,Здание,18.02.2020,182.92
"Чапаева,5А",ЭЭ,Здание,17.03.2020,124.68
"Чапаева,5А",ЭЭ,Здание,19.05.2020,105.05
"Чапаева,5А",ЭЭ,Здание,19.05.2020,93.1
"Чапаева,5А",ЭЭ,Здание,07.07.2020,93.51
"Чапаева,5А",ЭЭ,Здание,17.07.2020,28.31
"Чапаева,5А",ЭЭ,Здание,19.08.2020,215.16
"Чапаева,5А",ЭЭ,Здание,17.09.2020,175.1
"Чапаева,5А",ЭЭ,Здание,19.10.2020,107.67
"Чапаева,5А",ЭЭ,Здание,18.11.2020,101.76
"Чапаева,5А",ЭЭ,Здание,17.12.2020,712.87
"Биробиджан, пр-т 60-летия СССР, 5",ТЭ,Здание,10.01.2020,458762.11
"Биробиджан, пр-т 60-летия СССР, 5",ТЭ,Здание,17.02.2020,427482.4
"Биробиджан, пр-т 60-летия СССР, 5",ТЭ,Здание,06.03.2020,349811.13
"Биробиджан, пр-т 60-летия СССР, 5",ТЭ,Здание,20.04.2020,257698.61
"Биробиджан, пр-т 60-летия СССР, 5",ТЭ,Здание,13.05.2020,199986.36
"Биробиджан, пр-т 60-летия СССР, 5",ТЭ,Здание,18.06.2020,7577.04
"Биробиджан, пр-т 60-летия СССР, 5",ТЭ,Здание,07.07.2020,6124.99
"Биробиджан, пр-т 60-летия СССР, 5",ТЭ,Здание,06.08.2020,7837.52
"Биробиджан, пр-т 60-летия СССР, 5",ТЭ,Здание,07.09.2020,2520.19
"Биробиджан, пр-т 60-летия СССР, 5",ТЭ,Здание,07.10.2020,8696.05
"Биробиджан, пр-т 60-летия СССР, 5",ТЭ,Здание,06.11.2020,175588.29
"Биробиджан, пр-т 60-летия СССР, 5",ТЭ,Здание,08.12.2020,267112.87
"Чапаева, 5А",ЭЭ,Здание,10.01.2020,30551.05
"Чапаева, 5А",ЭЭ,Здание,17.02.2020,28647.55
"Чапаева, 5А",ЭЭ,Здание,06.03.2020,25001.6
"Чапаева, 5А",ЭЭ,Здание,20.04.2020,17509.03
"Чапаева, 5А",ЭЭ,Здание,13.05.2020,10919.39
"Чапаева, 5А",ЭЭ,Здание,18.06.2020,831.62
"Чапаева, 5А",ЭЭ,Здание,06.11.2020,10338.33
"Чапаева, 5А",ЭЭ,Здание,08.12.2020,13127.17
"Биробиджан, пр-т 60-летия СССР, 5",ХВС,Здание,10.01.2020,1862.78
"Биробиджан, пр-т 60-летия СССР, 5",ХВС,Здание,03.02.2020,1843.78
"Биробиджан, пр-т 60-летия СССР, 5",ХВС,Здание,03.03.2020,1957.82
"Биробиджан, пр-т 60-летия СССР, 5",ХВС,Здание,07.04.2020,1786.75
"Биробиджан, пр-т 60-летия СССР, 5",ХВС,Здание,30.04.2020,2300.72
"Биробиджан, пр-т 60-летия СССР, 5",ХВС,Здание,03.06.2020,1194.54
"Биробиджан, пр-т 60-летия СССР, 5",ХВС,Здание,02.07.2020,1237.73
"Биробиджан, пр-т 60-летия СССР, 5",ХВС,Здание,04.08.2020,1714.13
"Биробиджан, пр-т 60-летия СССР, 5",ХВС,Здание,01.09.2020,2696.62
"Биробиджан, пр-т 60-летия СССР, 5",ХВС,Здание,02.10.2020,2048.82
"Биробиджан, пр-т 60-летия СССР, 5",ХВС,Здание,03.11.2020,1816.06
"Биробиджан, пр-т 60-летия СССР, 5",ХВС,Здание,02.12.2020,1318.45
"Чапаева, 5А",ХВС,Здание,02.10.2020,31.98
"Биробиджан, пр-т 60-летия СССР, 5",ВО,Здание,10.01.2020,2707.15
"Биробиджан, пр-т 60-летия СССР, 5",ВО,Здание,03.02.2020,2679.53
"Биробиджан, пр-т 60-летия СССР, 5",ВО,Здание,03.03.2020,2845.27
"Биробиджан, пр-т 60-летия СССР, 5",ВО,Здание,07.04.2020,2596.66
"Биробиджан, пр-т 60-летия СССР, 5",ВО,Здание,30.04.2020,3343.61
"Биробиджан, пр-т 60-летия СССР, 5",ВО,Здание,03.06.2020,1736.0
"Биробиджан, пр-т 60-летия СССР, 5",ВО,Здание,02.07.2020,1798.76
"Биробиджан, пр-т 60-летия СССР, 5",ВО,Здание,04.08.2020,2491.49
"Биробиджан, пр-т 60-летия СССР, 5",ВО,Здание,01.09.2020,3919.54
"Биробиджан, пр-т 60-летия СССР, 5",ВО,Здание,02.10.2020,2977.97
"Биробиджан, пр-т 60-летия СССР, 5",ВО,Здание,03.11.2020,2639.64
"Биробиджан, пр-т 60-летия СССР, 5",ВО,Здание,02.12.2020,1916.38
"Чапаева, 5А",ВО,Здание,02.10.2020,46.49
Богдана Хмельницкого 52/2,ЭЭ,Здание,23.01.2020,122309.41
Богдана Хмельницкого 52/2,ЭЭ,Здание,19.02.2020,128002.93
Богдана Хмельницкого 52/2,ЭЭ,Здание,18.03.2020,125617.09
Богдана Хмельницкого 52/2,ЭЭ,Здание,20.04.2020,111541.68
Богдана Хмельницкого 52/2,ЭЭ,Здание,21.05.2020,99575.91
Богдана Хмельницкого 52/2,ЭЭ,Здание,23.06.2020,73004.37
Богдана Хмельницкого 52/2,ЭЭ,Здание,20.07.2020,73275.96
Богдана Хмельницкого 52/2,ЭЭ,Здание,21.08.2020,103780.07
Богдана Хмельницкого 52/2,ЭЭ,Здание,18.09.2020,81674.36
Богдана Хмельницкого 52/2,ЭЭ,Здание,22.10.2020,81075.4
Богдана Хмельницкого 52/2,ЭЭ,Здание,18.11.2020,81003.53
Богдана Хмельницкого 52/2,ЭЭ,Здание,18.11.2020,-18778.63
Богдана Хмельницкого 52/2,ЭЭ,Здание,22.12.2020,97794.0
"Профсоюзная, д.12",ЭЭ,Здание,23.01.2020,90689.75
"Профсоюзная, д.12",ЭЭ,Здание,19.02.2020,86587.3
"Профсоюзная, д.12",ЭЭ,Здание,18.03.2020,82360.91
"Профсоюзная, д.12",ЭЭ,Здание,20.04.2020,90725.86
"Профсоюзная, д.12",ЭЭ,Здание,21.05.2020,81329.0
"Профсоюзная, д.12",ЭЭ,Здание,23.06.2020,79602.65
"Профсоюзная, д.12",ЭЭ,Здание,20.07.2020,65207.06
"Профсоюзная, д.12",ЭЭ,Здание,21.08.2020,93865.6
"Профсоюзная, д.12",ЭЭ,Здание,18.09.2020,75820.61
"Профсоюзная, д.12",ЭЭ,Здание,22.10.2020,78606.2
"Профсоюзная, д.12",ЭЭ,Здание,18.11.2020,81416.42
"Профсоюзная, д.12",ЭЭ,Здание,22.12.2020,86964.19
"Ленина, 29",ЭЭ,Здание,19.02.2020,212.59
"Ленина, 29",ЭЭ,Здание,20.04.2020,134.34
"Ленина, 29",ЭЭ,Здание,21.08.2020,93.36
"Благовещенск, пер.Святителя Иннокентия, 17",ЭЭ,пристройка,23.01.2020,101832.68
"Благовещенск, пер.Святителя Иннокентия, 17",ЭЭ,пристройка,19.02.2020,92964.77
"Благовещенск, пер.Святителя Иннокентия, 17",ЭЭ,пристройка,18.03.2020,89398.05
"Благовещенск, пер.Святителя Иннокентия, 17",ЭЭ,пристройка,20.04.2020,80555.63
"Благовещенск, пер.Святителя Иннокентия, 17",ЭЭ,пристройка,21.05.2020,91234.44
"Благовещенск, пер.Святителя Иннокентия, 17",ЭЭ,пристройка,23.06.2020,73468.77
"Благовещенск, пер.Святителя Иннокентия, 17",ЭЭ,пристройка,20.07.2020,79851.01
"Благовещенск, пер.Святителя Иннокентия, 17",ЭЭ,пристройка,21.08.2020,105817.23
"Благовещенск, пер.Святителя Иннокентия, 17",ЭЭ,пристройка,18.09.2020,84554.51
"Благовещенск, пер.Святителя Иннокентия, 17",ЭЭ,пристройка,22.10.2020,87137.41
"Благовещенск, пер.Святителя Иннокентия, 17",ЭЭ,пристройка,18.11.2020,89509.15
"Благовещенск, пер.Святителя Иннокентия, 17",ЭЭ,пристройка,22.12.2020,96817.34
"Благовещенск, пер.Святителя Иннокентия, 17",ЭЭ,гараж,23.01.2020,44768.28
"Благовещенск, пер.Святителя Иннокентия, 17",ЭЭ,гараж,19.02.2020,40869.7
"Благовещенск, пер.Святителя Иннокентия, 17",ЭЭ,гараж,18.03.2020,39301.69
"Благовещенск, пер.Святителя Иннокентия, 17",ЭЭ,гараж,20.04.2020,35414.34
"Благовещенск, пер.Святителя Иннокентия, 17",ЭЭ,гараж,21.05.2020,40109.02
"Благовещенск, пер.Святителя Иннокентия, 17",ЭЭ,гараж,23.06.2020,31760.38
"Благовещенск, пер.Святителя Иннокентия, 17",ЭЭ,гараж,20.07.2020,35104.57
"Благовещенск, пер.Святителя Иннокентия, 17",ЭЭ,гараж,21.08.2020,44423.21
"Благовещенск, пер.Святителя Иннокентия, 17",ЭЭ,гараж,18.09.2020,37172.35
"Благовещенск, пер.Святителя Иннокентия, 17",ЭЭ,гараж,22.10.2020,38307.86
"Благовещенск, пер.Святителя Иннокентия, 17",ЭЭ,гараж,18.11.2020,39350.54
"Благовещенск, пер.Святителя Иннокентия, 17",ЭЭ,гараж,22.12.2020,42563.41
"Благовещенск, пер.Святителя Иннокентия, 17",ЭЭ,помещение,23.01.2020,15110.38
"Благовещенск, пер.Святителя Иннокентия, 17",ЭЭ,помещение,19.02.2020,13794.52
"Благовещенск, пер.Святителя Иннокентия, 17",ЭЭ,помещение,18.03.2020,13265.27
"Благовещенск, пер.Святителя Иннокентия, 17",ЭЭ,помещение,20.04.2020,11953.19
"Благовещенск, пер.Святителя Иннокентия, 17",ЭЭ,помещение,21.05.2020,13537.76
"Благовещенск, пер.Святителя Иннокентия, 17",ЭЭ,помещение,23.06.2020,11766.61
"Благовещенск, пер.Святителя Иннокентия, 17",ЭЭ,помещение,20.07.2020,11848.64
"Благовещенск, пер.Святителя Иннокентия, 17",ЭЭ,помещение,03.09.2020,27279.22
"Благовещенск, пер.Святителя Иннокентия, 17",ЭЭ,помещение,18.09.2020,12546.57
"Благовещенск, пер.Святителя Иннокентия, 17",ЭЭ,помещение,22.10.2020,12929.83
"Благовещенск, пер.Святителя Иннокентия, 17",ЭЭ,помещение,18.11.2020,13281.76
"Благовещенск, пер.Святителя Иннокентия, 17",ЭЭ,помещение,22.12.2020,14366.18
"Зея пер.Жуковский,15",ЭЭ,гараж,23.01.2020,93.36
"Зея пер.Жуковский,15",ЭЭ,гараж,19.02.2020,59.58
"Зея пер.Жуковский,15",ЭЭ,гараж,18.03.2020,66.2
"Зея пер.Жуковский,15",ЭЭ,гараж,20.07.2020,107.46
"Зея пер.Жуковский,15",ЭЭ,гараж,21.08.2020,105.38
"Зея пер.Жуковский,15",ЭЭ,гараж,18.09.2020,163.04
"Зея пер.Жуковский,15",ЭЭ,гараж,22.10.2020,97.67
"Зея пер.Жуковский,15",ЭЭ,гараж,18.11.2020,132.44
"Зея пер.Жуковский,15",ЭЭ,гараж,22.12.2020,144.94
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,гараж,23.01.2020,45428.54
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,гараж,26.02.2020,38046.41
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,гараж,25.03.2020,22714.27
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,гараж,22.04.2020,14026.06
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,гараж,21.05.2020,4448.21
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,гараж,25.06.2020,2006.43
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,гараж,23.07.2020,2099.27
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,гараж,24.08.2020,693.16
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,гараж,28.09.2020,396.09
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,гараж,22.10.2020,17691.31
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,гараж,24.11.2020,27132.08
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,гараж,23.12.2020,45625.47
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,помещение,23.01.2020,11357.14
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,помещение,26.02.2020,9274.99
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,помещение,25.03.2020,5678.57
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,помещение,22.04.2020,3407.14
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,помещение,21.05.2020,1078.93
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,помещение,25.06.2020,492.14
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,помещение,23.07.2020,514.92
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,помещение,21.08.2020,27279.22
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,помещение,03.09.2020,-27279.22
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,помещение,22.10.2020,4311.43
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,помещение,24.11.2020,6535.47
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,помещение,23.12.2020,11118.21
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,пристройка,23.01.2020,75714.24
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,пристройка,26.02.2020,64357.1
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,пристройка,25.03.2020,37857.12
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,пристройка,22.04.2020,23887.84
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,пристройка,21.05.2020,7590.35
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,пристройка,25.06.2020,5792.14
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,пристройка,23.07.2020,6060.16
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,пристройка,24.08.2020,3366.75
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,пристройка,28.09.2020,3960.89
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,пристройка,22.10.2020,30148.3
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,пристройка,24.11.2020,45946.3
"Благовещенск, пер. Святителя Иннокентия,17",ТЭ,пристройка,23.12.2020,77750.25
Богдана Хмельницкого 52/2,ТЭ,КПП,23.01.2020,605.71
Богдана Хмельницкого 52/2,ТЭ,КПП,26.02.2020,605.71
Богдана Хмельницкого 52/2,ТЭ,КПП,25.03.2020,378.57
Богдана Хмельницкого 52/2,ТЭ,КПП,22.04.2020,530.0
Богдана Хмельницкого 52/2,ТЭ,КПП,21.05.2020,113.57
Богдана Хмельницкого 52/2,ТЭ,КПП,22.10.2020,257.46
Богдана Хмельницкого 52/2,ТЭ,КПП,24.11.2020,396.09
Богдана Хмельницкого 52/2,ТЭ,КПП,23.12.2020,534.72
"Профсоюзная, 12",ТЭ,Здание,15.01.2020,235501.64
"Профсоюзная, 12",ТЭ,Здание,04.02.2020,242831.41
"Профсоюзная, 12",ТЭ,Здание,03.03.2020,200654.35
"Профсоюзная, 12",ТЭ,Здание,07.04.2020,167098.61
"Профсоюзная, 12",ТЭ,Здание,08.05.2020,103077.56
"Профсоюзная, 12",ТЭ,Здание,02.06.2020,40348.05
"Профсоюзная, 12",ТЭ,Здание,02.10.2020,28980.33
"Профсоюзная, 12",ТЭ,Здание,06.11.2020,121310.63
"Профсоюзная, 12",ТЭ,Здание,01.12.2020,195663.24
Ленина 29,ТЭ,Здание,08.04.2020,37667.66
Ленина 29,ТЭ,Здание,07.05.2020,7924.86
Ленина 29,ТЭ,Здание,02.06.2020,2129.28
"Зея, пер.Жуковский,15",ТЭ,гараж,04.02.2020,74480.83
"Зея, пер.Жуковский,15",ТЭ,гараж,11.03.2020,70849.9
"Зея, пер.Жуковский,15",ТЭ,гараж,09.04.2020,46550.52
"Зея, пер.Жуковский,15",ТЭ,гараж,12.05.2020,27930.31
"Зея, пер.Жуковский,15",ТЭ,гараж,08.06.2020,9310.1
"Зея, пер.Жуковский,15",ТЭ,гараж,13.10.2020,13965.15
"Зея, пер.Жуковский,15",ТЭ,гараж,03.11.2020,32585.36
"Зея, пер.Жуковский,15",ТЭ,гараж,08.12.2020,65170.73
"Зея, пер.Жуковский,15",ТЭ,гараж,25.12.2020,69825.78
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,гараж,23.01.2020,166.75
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,гараж,26.02.2020,250.13
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,гараж,25.03.2020,194.54
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,гараж,22.04.2020,194.54
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,гараж,21.05.2020,83.38
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,гараж,25.06.2020,83.38
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,гараж,24.07.2020,265.57
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,гараж,24.08.2020,147.54
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,гараж,28.09.2020,177.05
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,гараж,22.10.2020,118.03
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,гараж,24.11.2020,147.54
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,гараж,24.12.2020,147.54
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,пристройка к зданию,23.01.2020,500.26
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,пристройка к зданию,26.02.2020,611.42
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,пристройка к зданию,25.03.2020,500.26
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,пристройка к зданию,22.04.2020,500.26
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,пристройка к зданию,21.05.2020,500.26
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,пристройка к зданию,25.06.2020,500.26
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,пристройка к зданию,24.07.2020,531.14
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,пристройка к зданию,24.08.2020,619.67
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,пристройка к зданию,17.09.2020,-15.56
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,пристройка к зданию,28.09.2020,737.7
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,пристройка к зданию,22.10.2020,708.19
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,пристройка к зданию,24.11.2020,405.74
"Благовещенск, пер.Святителя Иннокентия, 17",ХВС,пристройка к зданию,24.12.2020,708.19
"Богдана Хмельницкого, 52/2",ХВС,КПП,23.01.2020,4.72
"Богдана Хмельницкого, 52/2",ХВС,КПП,26.02.2020,5.56
"Богдана Хмельницкого, 52/2",ХВС,КПП,25.03.2020,3.89
"Богдана Хмельницкого, 52/2",ХВС,КПП,22.04.2020,4.45
"Богдана Хмельницкого, 52/2",ХВС,КПП,21.05.2020,4.45
"Богдана Хмельницкого, 52/2",ХВС,КПП,24.08.2020,3.84
"Богдана Хмельницкого, 52/2",ХВС,КПП,28.09.2020,5.9
"Богдана Хмельницкого, 52/2",ХВС,КПП,22.10.2020,2.95
"Богдана Хмельницкого, 52/2",ХВС,КПП,24.11.2020,2.95
"Богдана Хмельницкого, 52/2",ХВС,КПП,24.12.2020,2.95
"Профсоюзная,12",ХВС,Здание,04.02.2020,342.36
"Профсоюзная,12",ХВС,Здание,03.03.2020,342.36
"Профсоюзная,12",ХВС,Здание,07.04.2020,342.36
"Профсоюзная,12",ХВС,Здание,08.05.2020,342.18
"Профсоюзная,12",ХВС,Здание,03.06.2020,342.18
"Профсоюзная,12",ХВС,Здание,02.07.2020,342.18
"Профсоюзная,12",ХВС,Здание,11.08.2020,342.18
"Профсоюзная,12",ХВС,Здание,01.09.2020,342.18
"Профсоюзная,12",ХВС,Здание,01.10.2020,342.18
"Профсоюзная,12",ХВС,Здание,03.11.2020,342.18
"Профсоюзная,12",ХВС,Здание,01.12.2020,342.18
"Благовещенск, пер.Святителя Иннокентия, 17",ВО,пристройка к зданию,23.01.2020,481.25
"Благовещенск, пер.Святителя Иннокентия, 17",ВО,пристройка к зданию,26.02.2020,588.19
"Благовещенск, пер.Святителя Иннокентия, 17",ВО,пристройка к зданию,25.03.2020,481.25
"Благовещенск, пер.Святителя Иннокентия, 17",ВО,пристройка к зданию,22.04.2020,481.25
"Благовещенск, пер.Святителя Иннокентия, 17",ВО,пристройка к зданию,21.05.2020,481.25
"Благовещенск, пер.Святителя Иннокентия, 17",ВО,пристройка к зданию,25.06.2020,481.25
"Благовещенск, пер.Святителя Иннокентия, 17",ВО,пристройка к зданию,24.07.2020,481.25
"Благовещенск, пер.Святителя Иннокентия, 17",ВО,пристройка к зданию,24.08.2020,561.46
"Благовещенск, пер.Святителя Иннокентия, 17",ВО,пристройка к зданию,17.09.2020,-14.97
"Благовещенск, пер.Святителя Иннокентия, 17",ВО,пристройка к зданию,28.09.2020,668.4
"Благовещенск, пер.Святителя Иннокентия, 17",ВО,пристройка к зданию,22.10.2020,641.66
"Благовещенск, пер.Святителя Иннокентия, 17",ВО,пристройка к зданию,24.11.2020,367.62
"Благовещенск, пер.Святителя Иннокентия, 17",ВО,пристройка к зданию,24.12.2020,641.66
"Богдана Хмельницкого, 52/2",ВО,КПП,23.01.2020,4.55
"Богдана Хмельницкого, 52/2",ВО,КПП,26.02.2020,5.35
"Богдана Хмельницкого, 52/2",ВО,КПП,25.03.2020,3.74
"Богдана Хмельницкого, 52/2",ВО,КПП,22.04.2020,4.28
"Богдана Хмельницкого, 52/2",ВО,КПП,21.05.2020,4.28
"Богдана Хмельницкого, 52/2",ВО,КПП,24.08.2020,3.48
"Богдана Хмельницкого, 52/2",ВО,КПП,28.09.2020,5.35
"Богдана Хмельницкого, 52/2",ВО,КПП,22.10.2020,2.67
"Богдана Хмельницкого, 52/2",ВО,КПП,24.11.2020,2.67
"Богдана Хмельницкого, 52/2",ВО,КПП,24.12.2020,2.67
"Профсоюзная,12",ВО,Здание,04.02.2020,569.38
"Профсоюзная,12",ВО,Здание,03.03.2020,569.38
"Профсоюзная,12",ВО,Здание,07.04.2020,569.38
"Профсоюзная,12",ВО,Здание,08.05.2020,569.38
"Профсоюзная,12",ВО,Здание,03.06.2020,569.38
"Профсоюзная,12",ВО,Здание,02.07.2020,569.38
"Профсоюзная,12",ВО,Здание,11.08.2020,569.38
"Профсоюзная,12",ВО,Здание,01.09.2020,569.38
"Профсоюзная,12",ВО,Здание,01.10.2020,569.38
"Профсоюзная,12",ВО,Здание,03.11.2020,569.38
"Профсоюзная,12",ВО,Здание,01.12.2020,569.38
"Профсоюзная, 12",ГВС,Здание,15.01.2020,665.53
"Профсоюзная, 12",ГВС,Здание,04.02.2020,665.53
"Профсоюзная, 12",ГВС,Здание,03.03.2020,665.53
"Профсоюзная, 12",ГВС,Здание,07.04.2020,665.53
"Профсоюзная, 12",ГВС,Здание,08.05.2020,665.53
"Профсоюзная, 12",ГВС,Здание,02.06.2020,665.53
"Профсоюзная, 12",ГВС,Здание,02.07.2020,665.53
"Профсоюзная, 12",ГВС,Здание,11.08.2020,871.49
"Профсоюзная, 12",ГВС,Здание,01.09.2020,871.49
"Профсоюзная, 12",ГВС,Здание,02.10.2020,871.49
"Профсоюзная, 12",ГВС,Здание,06.11.2020,871.49
"Профсоюзная, 12",ГВС,Здание,01.12.2020,871.49
"Пушкина, 4",ЭЭ,Здание,13.01.2020,337337.4
"Пушкина, 4",ЭЭ,Здание,28.01.2020,217878.68
"Пушкина, 4",ЭЭ,Здание,27.02.2020,301454.44
"Пушкина, 4",ЭЭ,Здание,22.04.2020,246158.44
"Пушкина, 4",ЭЭ,Здание,30.04.2020,253761.64
"Пушкина, 4",ЭЭ,Здание,18.06.2020,247540.84
"Пушкина, 4",ЭЭ,Здание,30.06.2020,248923.24
"Пушкина, 4",ЭЭ,Здание,28.07.2020,260911.98
"Пушкина, 4",ЭЭ,Здание,06.08.2020,-582.27
"Пушкина, 4",ЭЭ,Здание,07.10.2020,245896.6
"Пушкина, 4",ЭЭ,Здание,07.10.2020,299835.03
"Пушкина, 4",ЭЭ,Здание,30.10.2020,278655.73
"Пушкина, 4",ЭЭ,Здание,09.11.2020,-267.61
"Пушкина, 4",ЭЭ,Здание,01.12.2020,303362.84
"Пушкина, 4",ЭЭ,Здание,04.12.2020,-57.85
"Пушкина, 4",ЭЭ,Здание,25.12.2020,272052.82
"Пушкина, 4",ЭЭ,Здание,29.12.2020,-244.31
"Пушкина,6",ТЭ,гараж,15.01.2020,26879.29
"Пушкина,6",ТЭ,гараж,11.02.2020,15802.79
"Пушкина,6",ТЭ,гараж,17.03.2020,16460.84
"Пушкина,6",ТЭ,гараж,21.04.2020,17465.05
