Направление расходов,Наименование вида расходов,Вид объекта,Дата проведения,Конечный остаток
"Благовещенск, пер. Святителя Иннокентия, 17",ХВС,гараж,25.11.2021,214.37
"Благовещенск, пер. Святителя Иннокентия, 17",ХВС,гараж,22.12.2021,244.99
"Благовещенск, пер. Святителя Иннокентия, 17",ХВС,помещение,24.05.2021,29.51
"Благовещенск, пер. Святителя Иннокентия, 17",ХВС,помещение,25.06.2021,88.52
"Благовещенск, пер. Святителя Иннокентия, 17",ХВС,помещение,28.07.2021,61.25
"Благовещенск, пер. Святителя Иннокентия, 17",ХВС,помещение,25.08.2021,30.62
"Благовещенск, пер. Святителя Иннокентия, 17",ХВС,помещение,26.10.2021,30.62
"Б. Хмельницкого, 52/2",ХВС,КПП,20.01.2021,2.95
"Б. Хмельницкого, 52/2",ХВС,КПП,03.03.2021,3.84
"Б. Хмельницкого, 52/2",ХВС,КПП,26.03.2021,2.95
"Б. Хмельницкого, 52/2",ХВС,КПП,26.04.2021,2.95
"Б. Хмельницкого, 52/2",ХВС,КПП,24.05.2021,2.95
"Б. Хмельницкого, 52/2",ХВС,КПП,25.06.2021,2.95
"Б. Хмельницкого, 52/2",ХВС,КПП,28.07.2021,3.67
"Б. Хмельницкого, 52/2",ХВС,КПП,25.08.2021,6.12
"Б. Хмельницкого, 52/2",ХВС,КПП,29.09.2021,4.59
"Б. Хмельницкого, 52/2",ХВС,КПП,26.10.2021,4.29
"Б. Хмельницкого, 52/2",ХВС,КПП,25.11.2021,3.98
"Б. Хмельницкого, 52/2",ХВС,КПП,22.12.2021,3.67
"Красная Пресня, 22",ХВС,Здание,19.01.2021,342.18
"Красная Пресня, 22",ХВС,Здание,02.02.2021,342.18
"Красная Пресня, 22",ХВС,Здание,01.03.2021,342.18
"Красная Пресня, 22",ХВС,Здание,02.04.2021,342.18
"Красная Пресня, 22",ХВС,Здание,12.05.2021,342.18
"Красная Пресня, 22",ХВС,Здание,01.06.2021,342.18
"Красная Пресня, 22",ХВС,Здание,02.07.2021,342.18
"Красная Пресня, 22",ХВС,Здание,04.08.2021,345.24
"Красная Пресня, 22",ХВС,Здание,02.09.2021,345.24
"Красная Пресня, 22",ХВС,Здание,04.10.2021,345.24
"Красная Пресня, 22",ХВС,Здание,09.11.2021,345.24
"Красная Пресня, 22",ХВС,Здание,02.12.2021,345.24
"п-кт .К.Маркса,36-20, кв.29",ЭЭ,Здание,26.01.2021,255.15
"п-кт .К.Маркса,36-20, кв.29",ЭЭ,Здание,26.02.2021,92.64
"п-кт .К.Маркса,36-20, кв.29",ЭЭ,Здание,26.03.2021,16.53
"п-кт .К.Маркса,36-20, кв.29",ЭЭ,Здание,29.04.2021,3.14
"п-кт .К.Маркса,36-20, кв.29",ЭЭ,Здание,01.06.2021,16.95
"п-кт .К.Маркса,36-20, кв.29",ЭЭ,Здание,02.07.2021,72.03
"п-кт .К.Маркса,36-20, кв.29",ЭЭ,Здание,29.07.2021,79.96
"п-кт .К.Маркса,36-20, кв.29",ЭЭ,Здание,31.08.2021,21.27
"п-кт .К.Маркса,36-20, кв.29",ЭЭ,Здание,18.10.2021,98.0
"п-кт .К.Маркса,36-20, кв.29",ЭЭ,Здание,27.10.2021,101.07
"п-кт .К.Маркса,36-20, кв.29",ЭЭ,Здание,29.12.2021,483.28
"Пушкина, 4",ЭЭ,Здание,13.01.2022,-8818.85
"Пушкина, 4",ЭЭ,Здание,26.01.2021,324215.42
"Пушкина, 4",ЭЭ,Здание,26.02.2021,294383.44
"Пушкина, 4",ЭЭ,Здание,26.03.2021,264428.53
"Пушкина, 4",ЭЭ,Здание,22.04.2021,-206.3
"Пушкина, 4",ЭЭ,Здание,29.04.2021,269666.84
"Пушкина, 4",ЭЭ,Здание,01.06.2021,284661.71
"Пушкина, 4",ЭЭ,Здание,02.07.2021,289135.64
"Пушкина, 4",ЭЭ,Здание,29.07.2021,311623.46
"Пушкина, 4",ЭЭ,Здание,31.08.2021,305877.17
"Пушкина, 4",ЭЭ,Здание,10.09.2021,-610.34
"Пушкина, 4",ЭЭ,Здание,18.10.2021,309512.02
"Пушкина, 4",ЭЭ,Здание,18.10.2021,-198.37
"Пушкина, 4",ЭЭ,Здание,27.10.2021,329028.48
"Пушкина, 4",ЭЭ,Здание,18.11.2021,-9143.4
"Пушкина, 4",ЭЭ,Здание,01.12.2021,326626.12
"Пушкина, 4",ЭЭ,Здание,29.12.2021,406916.84
"Пушкина, 4",ТЭ,Здание,12.01.2022,509371.54
"п-кт .К.Маркса,36-20, кв.29",ТЭ,Здание,12.01.2022,12183.7
"Пушкина,6",ТЭ,гараж,15.01.2021,6395.15
"Пушкина, 4",ТЭ,Здание,14.01.2021,507633.69
"Пушкина, 4",ТЭ,Здание,09.02.2021,448610.71
"Пушкина, 4",ТЭ,Здание,05.03.2021,441575.62
"Пушкина, 4",ТЭ,Здание,06.04.2021,391445.83
"Пушкина, 4",ТЭ,Здание,12.05.2021,291183.6
"Пушкина, 4",ТЭ,Здание,09.06.2021,225624.06
"Пушкина, 4",ТЭ,Здание,07.07.2021,88087.54
"Пушкина, 4",ТЭ,Здание,08.10.2021,118459.86
"Пушкина, 4",ТЭ,Здание,09.11.2021,235693.23
"Пушкина, 4",ТЭ,Здание,08.12.2021,286897.57
"п-кт .К.Маркса,36-20, кв.29",ТЭ,Здание,14.01.2021,12236.54
"п-кт .К.Маркса,36-20, кв.29",ТЭ,Здание,09.02.2021,11823.76
"п-кт .К.Маркса,36-20, кв.29",ТЭ,Здание,05.03.2021,11823.76
"п-кт .К.Маркса,36-20, кв.29",ТЭ,Здание,06.04.2021,11823.77
"п-кт .К.Маркса,36-20, кв.29",ТЭ,Здание,12.05.2021,11823.76
"п-кт .К.Маркса,36-20, кв.29",ТЭ,Здание,09.06.2021,11823.77
"п-кт .К.Маркса,36-20, кв.29",ТЭ,Здание,07.07.2021,11823.77
"п-кт .К.Маркса,36-20, кв.29",ТЭ,Здание,10.08.2021,12183.7
"п-кт .К.Маркса,36-20, кв.29",ТЭ,Здание,09.09.2021,12183.7
"п-кт .К.Маркса,36-20, кв.29",ТЭ,Здание,08.10.2021,12183.7
"п-кт .К.Маркса,36-20, кв.29",ТЭ,Здание,09.11.2021,12183.7
"п-кт .К.Маркса,36-20, кв.29",ТЭ,Здание,08.12.2021,12183.7
"Магадан, п-кт. Карла Маркса, д. 36/20, кв. 29",ХВС,Здание,14.01.2021,71.49
"Магадан, п-кт. Карла Маркса, д. 36/20, кв. 29",ХВС,Здание,27.12.2021,60.34
"Магадан, п-кт. Карла Маркса, д. 36/20, кв. 29",ВО,Здание,27.12.2021,146.76
"Магадан, п-кт. Карла Маркса, д. 36/20, кв. 29",ГВС,Здание,09.02.2021,66.67
"Магадан, п-кт. Карла Маркса, д. 36/20, кв. 29",ГВС,Здание,05.03.2021,66.5
"Магадан, п-кт. Карла Маркса, д. 36/20, кв. 29",ГВС,Здание,06.04.2021,66.82
"Магадан, п-кт. Карла Маркса, д. 36/20, кв. 29",ГВС,Здание,12.05.2021,67.87
"Магадан, п-кт. Карла Маркса, д. 36/20, кв. 29",ГВС,Здание,09.06.2021,68.19
"Магадан, п-кт. Карла Маркса, д. 36/20, кв. 29",ГВС,Здание,07.07.2021,59.68
"Магадан, п-кт. Карла Маркса, д. 36/20, кв. 29",ГВС,Здание,10.08.2021,57.98
"Магадан, п-кт. Карла Маркса, д. 36/20, кв. 29",ГВС,Здание,09.09.2021,54.0
"Магадан, п-кт. Карла Маркса, д. 36/20, кв. 29",ГВС,Здание,08.10.2021,56.53
"Магадан, п-кт. Карла Маркса, д. 36/20, кв. 29",ГВС,Здание,09.11.2021,67.36
"Магадан, п-кт. Карла Маркса, д. 36/20, кв. 29",ГВС,Здание,08.12.2021,68.04
"Пушкина, д.4",ГВС,Здание,09.02.2021,2815.76
"Пушкина, д.4",ГВС,Здание,05.03.2021,3611.16
"Пушкина, д.4",ГВС,Здание,06.04.2021,3226.61
"Пушкина, д.4",ГВС,Здание,27.04.2021,1088.52
"Пушкина, д.4",ГВС,Здание,12.05.2021,4095.0
"Пушкина, д.4",ГВС,Здание,09.06.2021,3291.36
"Пушкина, д.4",ГВС,Здание,07.07.2021,2938.48
"Пушкина, д.4",ГВС,Здание,10.08.2021,3151.35
"Пушкина, д.4",ГВС,Здание,09.09.2021,1957.98
"Пушкина, д.4",ГВС,Здание,08.10.2021,3755.71
"Пушкина, д.4",ГВС,Здание,09.11.2021,4475.0
"Пушкина, д.4",ГВС,Здание,08.12.2021,4106.48
"Пушкина, д.4",ХВС,Здание,13.01.2022,-46.08
"Пушкина, д. 4",ВО,Здание,13.01.2022,-75.24
"Пушкина, д.4",ГВС,Здание,12.01.2022,6647.14
"Магадан, п-кт. Карла Маркса, д. 36/20, кв. 29",ГВС,Здание,12.01.2022,68.82
"Пушкина, д.4",ХВС,Здание,14.01.2021,3330.27
"Пушкина, д.4",ХВС,Здание,26.01.2021,995.88
"Пушкина, д.4",ХВС,Здание,02.03.2021,949.56
"Пушкина, д.4",ХВС,Здание,29.03.2021,1134.84
"Пушкина, д.4",ХВС,Здание,22.04.2021,-10.19
"Пушкина, д.4",ХВС,Здание,26.05.2021,903.24
"Пушкина, д.4",ХВС,Здание,30.06.2021,1389.6
"Пушкина, д.4",ХВС,Здание,27.07.2021,1712.86
"Пушкина, д.4",ХВС,Здание,27.08.2021,2244.43
"Пушкина, д.4",ХВС,Здание,10.09.2021,-115.2
"Пушкина, д.4",ХВС,Здание,29.09.2021,2524.39
"Пушкина, д.4",ХВС,Здание,26.10.2021,1565.2
"Пушкина, д.4",ХВС,Здание,26.10.2021,-167.78
"Пушкина, д.4",ХВС,Здание,18.11.2021,-156.56
"Пушкина, д.4",ХВС,Здание,29.11.2021,1447.07
"Пушкина, д.4",ХВС,Здание,27.12.2021,1712.86
"Пушкина, д. 4",ВО,Здание,26.01.2021,2134.2
"Пушкина, д. 4",ВО,Здание,02.03.2021,2134.2
"Пушкина, д. 4",ВО,Здание,29.03.2021,2432.99
"Пушкина, д. 4",ВО,Здание,22.04.2021,-18.78
"Пушкина, д. 4",ВО,Здание,27.04.2021,2432.99
"Пушкина, д. 4",ВО,Здание,26.05.2021,2006.15
"Пушкина, д. 4",ВО,Здание,30.06.2021,2987.88
"Пушкина, д. 4",ВО,Здание,27.07.2021,3231.28
"Пушкина, д. 4",ВО,Здание,27.08.2021,3954.7
"Пушкина, д. 4",ВО,Здание,10.09.2021,-86.81
"Пушкина, д. 4",ВО,Здание,29.09.2021,4653.04
"Пушкина, д. 4",ВО,Здание,26.10.2021,3086.59
"Пушкина, д. 4",ВО,Здание,26.10.2021,-100.32
"Пушкина, д. 4",ВО,Здание,18.11.2021,-72.35
"Пушкина, д. 4",ВО,Здание,29.11.2021,2845.45
"Пушкина, д. 4",ВО,Здание,27.12.2021,3520.64
"пр-тК.Маркса, 29/2",ЭЭ,Здание,15.01.2021,422669.88
"пр-тК.Маркса, 29/2",ЭЭ,Здание,15.02.2021,402861.6
"пр-тК.Маркса, 29/2",ЭЭ,Здание,16.03.2021,371757.6
"пр-тК.Маркса, 29/2",ЭЭ,Здание,14.04.2021,422035.92
"пр-тК.Маркса, 29/2",ЭЭ,Здание,20.05.2021,403328.16
"пр-тК.Маркса, 29/2",ЭЭ,Здание,08.06.2021,299103.84
"пр-тК.Маркса, 29/2",ЭЭ,Здание,08.07.2021,365018.4
"пр-тК.Маркса, 29/2",ЭЭ,Здание,13.08.2021,273307.57
"пр-тК.Маркса, 29/2",ЭЭ,Здание,13.09.2021,336808.21
"пр-тК.Маркса, 29/2",ЭЭ,Здание,14.10.2021,330829.53
"пр-тК.Маркса, 29/2",ЭЭ,Здание,17.11.2021,332602.91
"пр-тК.Маркса, 29/2",ЭЭ,Здание,09.12.2021,344993.31
"Ленинская, 22",ЭЭ,Здание,15.01.2021,344066.85
"Ленинская, 22",ЭЭ,Здание,15.02.2021,236582.04
"Ленинская, 22",ЭЭ,Здание,16.03.2021,216937.44
"Ленинская, 22",ЭЭ,Здание,14.04.2021,240654.24
"Ленинская, 22",ЭЭ,Здание,20.05.2021,278730.72
"Ленинская, 22",ЭЭ,Здание,08.06.2021,257754.96
"Ленинская, 22",ЭЭ,Здание,08.07.2021,290459.81
"Ленинская, 22",ЭЭ,Здание,13.08.2021,246190.0
"Ленинская, 22",ЭЭ,Здание,13.09.2021,366028.73
"Ленинская, 22",ЭЭ,Здание,14.10.2021,273719.93
"Ленинская, 22",ЭЭ,Здание,17.11.2021,242507.24
"Ленинская, 22",ЭЭ,Здание,09.12.2021,228722.67
"Ленинская, 33",ЭЭ,Здание,18.02.2021,34862.4
"Ленинская, 33",ЭЭ,Здание,17.03.2021,32400.0
"Ленинская, 33",ЭЭ,Здание,15.04.2021,30844.8
"Ленинская, 33",ЭЭ,Здание,13.05.2021,29419.2
"Ленинская, 33",ЭЭ,Здание,08.06.2021,29289.6
"Ленинская, 33",ЭЭ,Здание,07.07.2021,31752.0
"Ленинская, 33",ЭЭ,Здание,18.08.2021,35820.72
"Ленинская, 33",ЭЭ,Здание,17.09.2021,35820.72
"Ленинская, 33",ЭЭ,Здание,14.10.2021,39443.04
"Ленинская, 33",ЭЭ,Здание,18.11.2021,32466.72
"Ленинская, 33",ЭЭ,Здание,09.12.2021,31795.92
"Ленинская, 33",ЭЭ,Здание,23.12.2021,41187.12
"пр-тК.Маркса, 29/2",ЭЭ,Здание,13.01.2022,348126.79
"Ленинская, 22",ЭЭ,Здание,13.01.2022,258519.61
"Ленина, 3",ТЭ,Здание,10.12.2021,74823.98
"Ленинская, 33",ТЭ,Здание,17.02.2021,210468.36
"Ленинская, 33",ТЭ,Здание,12.03.2021,176129.15
"Ленинская, 33",ТЭ,Здание,15.04.2021,167783.6
"Ленинская, 33",ТЭ,Здание,17.05.2021,113811.94
"Ленинская, 33",ТЭ,Здание,09.06.2021,76517.32
"Ленинская, 33",ТЭ,Здание,15.10.2021,33351.97
"Ленинская, 33",ТЭ,Здание,15.11.2021,107784.35
"Ленинская, 33",ТЭ,Здание,09.12.2021,165060.48
"Ленинская, 33",ТЭ,Здание,21.12.2021,208091.46
"Ленинская, 22",ТЭ,Здание,15.01.2021,99718.69
"Ленинская, 22",ТЭ,Здание,18.02.2021,124202.86
"Ленинская, 22",ТЭ,Здание,16.03.2021,119766.46
"Ленинская, 22",ТЭ,Здание,14.04.2021,92263.08
"Ленинская, 22",ТЭ,Здание,19.05.2021,92554.53
"Ленинская, 22",ТЭ,Здание,08.06.2021,77828.22
"Ленинская, 22",ТЭ,Здание,08.07.2021,41151.07
"Ленинская, 22",ТЭ,Здание,14.10.2021,2097.52
"Ленинская, 22",ТЭ,Здание,17.11.2021,23578.19
"Ленинская, 22",ТЭ,Здание,09.12.2021,55155.65
"Ленинская, 33",ДТ,Здание,28.01.2021,222.7
"пр-тК.Маркса, 29/2",ДТ,Здание,08.02.2021,2225249.92
"пр-тК.Маркса, 29/2",ДТ,Здание,01.03.2021,1997322.24
"пр-тК.Маркса, 29/2",ДТ,Здание,02.04.2021,1913168.3
"пр-тК.Маркса, 29/2",ДТ,Здание,30.04.2021,1747620.4
"пр-тК.Маркса, 29/2",ДТ,Здание,02.06.2021,1192769.6
"пр-тК.Маркса, 29/2",ДТ,Здание,02.07.2021,713702.26
"пр-тК.Маркса, 29/2",ДТ,Здание,29.07.2021,44502.27
"пр-тК.Маркса, 29/2",ДТ,Здание,31.08.2021,62330.19
"пр-тК.Маркса, 29/2",ДТ,Здание,05.10.2021,653413.7
"пр-тК.Маркса, 29/2",ДТ,Здание,28.10.2021,1244038.57
"пр-тК.Маркса, 29/2",ДТ,Здание,10.11.2021,65916.24
"пр-тК.Маркса, 29/2",ДТ,Здание,02.12.2021,1791111.34
"пр-тК.Маркса, 29/2",ДТ,Здание,02.12.2021,17360.86
"пр-тК.Маркса, 29/2",ДТ,Здание,28.12.2021,2255924.5
"пр-тК.Маркса, 29/2",ДТ,Здание,30.12.2021,-17360.86
"Ленина, 3",ТЭ,Здание,14.01.2022,78994.31
"Ленинская, 22",ТЭ,Здание,12.01.2022,112314.45
"Ленинская,33",ГВС,Здание,17.02.2021,1111.8
"Ленинская,33",ГВС,Здание,12.03.2021,1322.9
"Ленинская,33",ГВС,Здание,15.04.2021,1182.17
"Ленинская,33",ГВС,Здание,17.05.2021,1182.17
"Ленинская,33",ГВС,Здание,09.06.2021,942.92
"Ленинская,33",ГВС,Здание,15.10.2021,472.87
"Ленинская,33",ГВС,Здание,15.11.2021,1063.96
"Ленинская,33",ГВС,Здание,09.12.2021,1152.61
"Ленинская,33",ГВС,Здание,21.12.2021,1507.27
"пр-т К.Маркса, 29/2",ВО,Здание,15.01.2021,8166.96
"пр-т К.Маркса, 29/2",ВО,Здание,15.02.2021,6114.96
"пр-т К.Маркса, 29/2",ВО,Здание,16.03.2021,6073.92
"пр-т К.Маркса, 29/2",ВО,Здание,14.04.2021,7469.28
"пр-т К.Маркса, 29/2",ВО,Здание,19.05.2021,10916.64
"пр-т К.Маркса, 29/2",ВО,Здание,08.06.2021,7838.64
"пр-т К.Маркса, 29/2",ВО,Здание,22.06.2021,1759.32
"пр-т К.Маркса, 29/2",ВО,Здание,14.07.2021,7223.04
"пр-т К.Маркса, 29/2",ВО,Здание,14.07.2021,1621.15
"пр-т К.Маркса, 29/2",ВО,Здание,13.08.2021,10682.23
"пр-т К.Маркса, 29/2",ВО,Здание,13.08.2021,2451.51
"пр-т К.Маркса, 29/2",ВО,Здание,13.09.2021,5656.81
"пр-т К.Маркса, 29/2",ВО,Здание,14.10.2021,10041.19
"пр-т К.Маркса, 29/2",ВО,Здание,17.11.2021,11312.18
"пр-т К.Маркса, 29/2",ВО,Здание,09.12.2021,9250.56
"Ленинская, 22",ВО,Здание,15.01.2021,467.78
"Ленинская, 22",ВО,Здание,15.02.2021,765.46
"Ленинская, 22",ВО,Здание,16.03.2021,708.76
"Ленинская, 22",ВО,Здание,14.04.2021,722.94
"Ленинская, 22",ВО,Здание,19.05.2021,796.29
"Ленинская, 22",ВО,Здание,08.06.2021,642.62
"Ленинская, 22",ВО,Здание,14.07.2021,1271.27
"Ленинская, 22",ВО,Здание,13.08.2021,1787.65
"Ленинская, 22",ВО,Здание,13.09.2021,1131.63
"Ленинская, 22",ВО,Здание,14.10.2021,754.42
"Ленинская, 22",ВО,Здание,17.11.2021,606.82
"Ленинская, 22",ВО,Здание,09.12.2021,623.22
"Ленинская, 33",ВО,Здание,10.02.2021,504.67
"Ленинская, 33",ВО,Здание,11.03.2021,58.24
"Ленинская, 33",ВО,Здание,08.04.2021,146.57
"Ленинская, 33",ВО,Здание,12.05.2021,162.82
"Ленинская, 33",ВО,Здание,10.06.2021,1133.1
"Ленинская, 33",ВО,Здание,07.07.2021,566.27
"Ленинская, 33",ВО,Здание,11.08.2021,841.98
"Ленинская, 33",ВО,Здание,10.09.2021,1069.64
"Ленинская, 33",ВО,Здание,14.10.2021,376.34
"Ленинская, 33",ВО,Здание,11.11.2021,749.54
"Ленинская, 33",ВО,Здание,08.12.2021,692.11
"Ленинская, 33",ВО,Здание,23.12.2021,852.61
"Ленинская, 33",ХВС,Здание,10.02.2021,231.88
"Ленинская, 33",ХВС,Здание,17.02.2021,76.54
"Ленинская, 33",ХВС,Здание,11.03.2021,26.76
"Ленинская, 33",ХВС,Здание,12.03.2021,90.05
"Ленинская, 33",ХВС,Здание,08.04.2021,67.34
"Ленинская, 33",ХВС,Здание,15.04.2021,90.05
"Ленинская, 33",ХВС,Здание,12.05.2021,74.81
"Ленинская, 33",ХВС,Здание,17.05.2021,99.05
"Ленинская, 33",ХВС,Здание,09.06.2021,94.55
"Ленинская, 33",ХВС,Здание,10.06.2021,520.61
"Ленинская, 33",ХВС,Здание,07.07.2021,260.17
"Ленинская, 33",ХВС,Здание,11.08.2021,409.55
"Ленинская, 33",ХВС,Здание,10.09.2021,520.27
"Ленинская, 33",ХВС,Здание,14.10.2021,183.05
"Ленинская, 33",ХВС,Здание,15.10.2021,56.03
"Ленинская, 33",ХВС,Здание,11.11.2021,364.58
"Ленинская, 33",ХВС,Здание,15.11.2021,117.13
"Ленинская, 33",ХВС,Здание,08.12.2021,336.65
"Ленинская, 33",ХВС,Здание,09.12.2021,101.86
"Ленинская, 33",ХВС,Здание,21.12.2021,112.04
"Ленинская, 33",ХВС,Здание,23.12.2021,414.71
"Ленинская, 22",ХВС,Здание,15.01.2021,727.8
"Ленинская, 22",ХВС,Здание,15.02.2021,1190.94
"Ленинская, 22",ХВС,Здание,16.03.2021,1102.72
"Ленинская, 22",ХВС,Здание,14.04.2021,1124.78
"Ленинская, 22",ХВС,Здание,19.05.2021,1238.91
"Ленинская, 22",ХВС,Здание,08.06.2021,999.82
"Ленинская, 22",ХВС,Здание,14.07.2021,1977.9
"Ленинская, 22",ХВС,Здание,13.08.2021,2717.76
"Ленинская, 22",ХВС,Здание,13.09.2021,1720.42
"Ленинская, 22",ХВС,Здание,14.10.2021,1146.95
"Ленинская, 22",ХВС,Здание,17.11.2021,922.55
"Ленинская, 22",ХВС,Здание,09.12.2021,947.48
"пр-т К.Маркса, 29/2",ХВС,Здание,15.01.2021,12706.55
"пр-т К.Маркса, 29/2",ХВС,Здание,15.02.2021,9513.95
"пр-т К.Маркса, 29/2",ХВС,Здание,16.03.2021,9450.1
"пр-т К.Маркса, 29/2",ХВС,Здание,14.04.2021,11621.06
"пр-т К.Маркса, 29/2",ХВС,Здание,19.05.2021,16984.63
"пр-т К.Маркса, 29/2",ХВС,Здание,08.06.2021,12195.73
"пр-т К.Маркса, 29/2",ХВС,Здание,14.07.2021,11237.95
"пр-т К.Маркса, 29/2",ХВС,Здание,13.08.2021,16242.85
"пр-т К.Маркса, 29/2",ХВС,Здание,13.09.2021,8600.04
"пр-т К.Маркса, 29/2",ХВС,Здание,14.10.2021,15265.61
"пр-т К.Маркса, 29/2",ХВС,Здание,17.11.2021,17197.9
"пр-т К.Маркса, 29/2",ХВС,Здание,09.12.2021,14063.61
"пр-т К.Маркса, 29/2",ХВС,Здание,13.01.2022,15004.85
"Ленинская, 22",ХВС,Здание,13.01.2022,1371.35
"Ленинская, 22",ВО,Здание,13.01.2022,902.03
"пр-т К.Маркса, 29/2",ВО,Здание,13.01.2022,9869.67
"М.Амурского,21",ЭЭ,Здание,19.01.2021,135459.07
"М.Амурского,21",ЭЭ,Здание,18.02.2021,178406.81
"М.Амурского,21",ЭЭ,Здание,22.03.2021,192233.82
"М.Амурского,21",ЭЭ,Здание,19.04.2021,182273.69
"М.Амурского,21",ЭЭ,Здание,18.05.2021,166623.96
"М.Амурского,21",ЭЭ,Здание,17.06.2021,171710.49
"М.Амурского,21",ЭЭ,Здание,20.07.2021,199841.69
"М.Амурского,21",ЭЭ,Здание,18.08.2021,241437.38
"М.Амурского,21",ЭЭ,Здание,19.08.2021,-3033.25
"М.Амурского,21",ЭЭ,Здание,17.09.2021,228190.38
"М.Амурского,21",ЭЭ,Здание,18.10.2021,190395.86
"М.Амурского,21",ЭЭ,Здание,17.11.2021,203291.33
"М.Амурского,21",ЭЭ,Здание,17.12.2021,250808.46
"М.Амурского,42",ЭЭ,Здание,19.01.2021,201425.47
"М.Амурского,42",ЭЭ,Здание,18.02.2021,226248.81
"М.Амурского,42",ЭЭ,Здание,22.03.2021,241357.8
"М.Амурского,42",ЭЭ,Здание,19.04.2021,228990.05
"М.Амурского,42",ЭЭ,Здание,18.05.2021,215229.73
"М.Амурского,42",ЭЭ,Здание,17.06.2021,204881.32
"М.Амурского,42",ЭЭ,Здание,20.07.2021,196954.73
"М.Амурского,42",ЭЭ,Здание,18.08.2021,267029.51
"М.Амурского,42",ЭЭ,Здание,17.09.2021,249048.54
"М.Амурского,42",ЭЭ,Здание,18.10.2021,221938.44
"М.Амурского,42",ЭЭ,Здание,20.10.2021,-249.31
"М.Амурского,42",ЭЭ,Здание,17.11.2021,197176.09
"М.Амурского,42",ЭЭ,Здание,17.11.2021,17052.0
"М.Амурского,42",ЭЭ,Здание,17.12.2021,318884.57
"М.Амурского,42",ЭЭ,Здание,30.12.2021,-9.81
"М.Амурского,42",ЭЭ,Здание,30.12.2021,-51.49
"Воронежская,154",ЭЭ,Здание,19.01.2021,492209.55
"Воронежская,154",ЭЭ,Здание,18.02.2021,484708.74
"Воронежская,154",ЭЭ,Здание,03.03.2021,275.08
"Воронежская,154",ЭЭ,Здание,22.03.2021,502121.56
"Воронежская,154",ЭЭ,Здание,06.04.2021,-207.54
"Воронежская,154",ЭЭ,Здание,19.04.2021,521181.2
"Воронежская,154",ЭЭ,Здание,18.05.2021,438587.56
"Воронежская,154",ЭЭ,Здание,17.06.2021,375647.49
"Воронежская,154",ЭЭ,Здание,20.07.2021,409375.74
"Воронежская,154",ЭЭ,Здание,18.08.2021,513750.22
"Воронежская,154",ЭЭ,Здание,17.09.2021,445448.52
"Воронежская,154",ЭЭ,Здание,18.10.2021,346368.28
"Воронежская,154",ЭЭ,Здание,17.11.2021,383618.56
"Воронежская,154",ЭЭ,Здание,13.12.2021,-23.69
"Воронежская,154",ЭЭ,Здание,17.12.2021,439715.06
"Калинина,156",ЭЭ,Здание,18.02.2021,35619.81
"Калинина,156",ЭЭ,Здание,22.03.2021,38264.85
"Калинина,156",ЭЭ,Здание,19.04.2021,38671.28
"Калинина,156",ЭЭ,Здание,18.05.2021,28110.05
"Калинина,156",ЭЭ,Здание,17.06.2021,23525.89
"Калинина,156",ЭЭ,Здание,20.07.2021,22723.71
"Калинина,156",ЭЭ,Здание,18.08.2021,19190.05
"Калинина,156",ЭЭ,Здание,17.09.2021,22561.76
"Калинина,156",ЭЭ,Здание,18.10.2021,22276.14
"Калинина,156",ЭЭ,Здание,17.11.2021,18106.38
"Комсомольск-на-Амуре, пр.Первостроителей,19",ЭЭ,Здание,19.01.2021,84130.84
"Комсомольск-на-Амуре, пр.Первостроителей,19",ЭЭ,Здание,18.02.2021,71496.53
"Комсомольск-на-Амуре, пр.Первостроителей,19",ЭЭ,Здание,22.03.2021,69820.7
"Комсомольск-на-Амуре, пр.Первостроителей,19",ЭЭ,Здание,19.04.2021,61131.06
"Комсомольск-на-Амуре, пр.Первостроителей,19",ЭЭ,Здание,18.05.2021,51555.47
"Комсомольск-на-Амуре, пр.Первостроителей,19",ЭЭ,Здание,17.06.2021,49110.53
"Комсомольск-на-Амуре, пр.Первостроителей,19",ЭЭ,Здание,20.07.2021,48905.09
"Комсомольск-на-Амуре, пр.Первостроителей,19",ЭЭ,Здание,18.08.2021,57434.01
"Комсомольск-на-Амуре, пр.Первостроителей,19",ЭЭ,Здание,17.09.2021,59884.87
"Комсомольск-на-Амуре, пр.Первостроителей,19",ЭЭ,Здание,18.10.2021,58187.85
"Комсомольск-на-Амуре, пр.Первостроителей,19",ЭЭ,Здание,15.11.2021,-19.46
"Комсомольск-на-Амуре, пр.Первостроителей,19",ЭЭ,Здание,17.11.2021,55229.19
"Комсомольск-на-Амуре, пр.Первостроителей,19",ЭЭ,Здание,17.12.2021,58722.92
"Советская,26",ЭЭ,Здание,19.01.2021,62314.25
"Советская,26",ЭЭ,Здание,18.02.2021,74085.91
"Советская,26",ЭЭ,Здание,22.03.2021,70972.89
"Советская,26",ЭЭ,Здание,19.04.2021,63829.68
"Советская,26",ЭЭ,Здание,18.05.2021,68148.09
"Советская,26",ЭЭ,Здание,17.06.2021,53680.83
"Советская,26",ЭЭ,Здание,20.07.2021,44216.11
"Советская,26",ЭЭ,Здание,18.08.2021,41444.11
"Советская,26",ЭЭ,Здание,17.09.2021,45410.0
"Советская,26",ЭЭ,Здание,18.10.2021,52254.34
"Советская,26",ЭЭ,Здание,17.11.2021,49504.92
"Советская,26",ЭЭ,Здание,17.12.2021,67401.65
