Год сметы,Смета,Подразделение БР,Код вида расходов,Наименование вида расходов,Направление расходов,Конечный остаток,Дата проведения,Дата проведения (день),Дата проведения (месяц),Дата проведения (год)
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.020000,Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения),"Оплата за тепловую энергию по тарифам зд. с. Тигиль ул. Партизанская, 11",64488.67,2020-10-08,8.0,10.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.020000,Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения),"Оплата за тепловую энергию по тарифам зд. с. Тигиль ул. Партизанская, 11",103276.48,2020-11-13,13.0,11.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.020000,Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения),"Оплата за тепловую энергию по тарифам зд. с. Тигиль ул. Партизанская, 11",62754.25,2020-12-24,24.0,12.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.020000,Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения),"Оплата за тепловую энергию по тарифам зд. ул. Ленинская, 22",91709.2,2020-02-13,13.0,2.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.020000,Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения),"Оплата за тепловую энергию по тарифам зд. ул. Ленинская, 22",98838.98,2020-03-12,12.0,3.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.020000,Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения),"Оплата за тепловую энергию по тарифам зд. ул. Ленинская, 22",93274.12,2020-04-16,16.0,4.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.020000,Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения),"Оплата за тепловую энергию по тарифам зд. ул. Ленинская, 22",135491.07,2020-05-15,15.0,5.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.020000,Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения),"Оплата за тепловую энергию по тарифам зд. ул. Ленинская, 22",78647.86,2020-06-17,17.0,6.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.020000,Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения),"Оплата за тепловую энергию по тарифам зд. ул. Ленинская, 22",79147.0,2020-07-17,17.0,7.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.020000,Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения),"Оплата за тепловую энергию по тарифам зд. ул. Ленинская, 22",25914.09,2020-11-19,19.0,11.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.020000,Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения),"Оплата за тепловую энергию по тарифам зд. ул. Ленинская, 22",78643.44,2020-12-14,14.0,12.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за водоотведение по тарифам зд. пгт. Палана ул. Поротова, 14",164.77,2020-01-22,22.0,1.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за водоотведение по тарифам зд. пгт. Палана ул. Поротова, 14",134.68,2020-02-13,13.0,2.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за водоотведение по тарифам зд. пгт. Палана ул. Поротова, 14",140.41,2020-03-18,18.0,3.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за водоотведение по тарифам зд. пгт. Палана ул. Поротова, 14",1486.39,2020-06-04,4.0,6.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за водоотведение по тарифам зд. пгт. Палана ул. Поротова, 14",116.35,2020-06-26,26.0,6.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за водоотведение по тарифам зд. пгт. Палана ул. Поротова, 14",786.47,2020-07-21,21.0,7.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за водоотведение по тарифам зд. пгт. Палана ул. Поротова, 14",794.71,2020-12-14,14.0,12.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за водоотведение по тарифам зд. РКЦ Мильково ул. Ленинская, 33",163.7,2020-02-12,12.0,2.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за водоотведение по тарифам зд. РКЦ Мильково ул. Ленинская, 33",263.59,2020-03-11,11.0,3.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за водоотведение по тарифам зд. РКЦ Мильково ул. Ленинская, 33",191.59,2020-04-10,10.0,4.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за водоотведение по тарифам зд. РКЦ Мильково ул. Ленинская, 33",141.37,2020-05-18,18.0,5.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за водоотведение по тарифам зд. РКЦ Мильково ул. Ленинская, 33",133.18,2020-06-03,3.0,6.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за водоотведение по тарифам зд. РКЦ Мильково ул. Ленинская, 33",172.44,2020-07-09,9.0,7.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за водоотведение по тарифам зд. РКЦ Мильково ул. Ленинская, 33",520.49,2020-08-06,6.0,8.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за водоотведение по тарифам зд. РКЦ Мильково ул. Ленинская, 33",559.97,2020-09-07,7.0,9.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за водоотведение по тарифам зд. РКЦ Мильково ул. Ленинская, 33",1260.49,2020-10-09,9.0,10.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за водоотведение по тарифам зд. РКЦ Мильково ул. Ленинская, 33",840.37,2020-11-11,11.0,11.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за водоотведение по тарифам зд. РКЦ Мильково ул. Ленинская, 33",691.7,2020-12-04,4.0,12.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за водоотведение по тарифам зд. РКЦ Мильково ул. Ленинская, 33",408.36,2020-12-24,24.0,12.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за водоотведение по тарифам зд. ул. Ленинская, 22",694.05,2020-01-23,23.0,1.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за водоотведение по тарифам зд. ул. Ленинская, 22",583.0,2020-02-13,13.0,2.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за водоотведение по тарифам зд. ул. Ленинская, 22",763.45,2020-03-12,12.0,3.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за водоотведение по тарифам зд. ул. Ленинская, 22",763.45,2020-04-16,16.0,4.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за водоотведение по тарифам зд. ул. Ленинская, 22",583.0,2020-05-15,15.0,5.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за водоотведение по тарифам зд. ул. Ленинская, 22",624.64,2020-06-17,17.0,6.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за водоотведение по тарифам зд. ул. Ленинская, 22",624.64,2020-07-17,17.0,7.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за водоотведение по тарифам зд. ул. Ленинская, 22",552.83,2020-08-17,17.0,8.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за водоотведение по тарифам зд. ул. Ленинская, 22",510.31,2020-09-10,10.0,9.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за водоотведение по тарифам зд. ул. Ленинская, 22",581.18,2020-10-16,16.0,10.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за водоотведение по тарифам зд. ул. Ленинская, 22",411.08,2020-11-13,13.0,11.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за водоотведение по тарифам зд. ул. Ленинская, 22",538.66,2020-12-10,10.0,12.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за водоотведение по тарифам зд. пр. Карла Маркса, 29/2",9481.86,2020-01-22,22.0,1.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за водоотведение по тарифам зд. пр. Карла Маркса, 29/2",142506.65,2020-01-23,23.0,1.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за водоотведение по тарифам зд. пр. Карла Маркса, 29/2",7073.09,2020-01-23,23.0,1.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за водоотведение по тарифам зд. пр. Карла Маркса, 29/2",8841.36,2020-02-13,13.0,2.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за водоотведение по тарифам зд. пр. Карла Маркса, 29/2",12297.53,2020-03-12,12.0,3.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за водоотведение по тарифам зд. пр. Карла Маркса, 29/2",10850.76,2020-04-16,16.0,4.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за водоотведение по тарифам зд. пр. Карла Маркса, 29/2",6470.27,2020-05-15,15.0,5.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за водоотведение по тарифам зд. пр. Карла Маркса, 29/2",4943.12,2020-06-17,17.0,6.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за водоотведение по тарифам зд. пр. Карла Маркса, 29/2",6550.64,2020-07-17,17.0,7.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за водоотведение по тарифам зд. пр. Карла Маркса, 29/2",153719.1,2020-08-10,10.0,8.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за водоотведение по тарифам зд. пр. Карла Маркса, 29/2",7519.76,2020-08-17,17.0,8.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за водоотведение по тарифам зд. пр. Карла Маркса, 29/2",5388.55,2020-09-10,10.0,9.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за водоотведение по тарифам зд. пр. Карла Маркса, 29/2",4343.26,2020-10-16,16.0,10.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за водоотведение по тарифам зд. пр. Карла Маркса, 29/2",8360.26,2020-11-13,13.0,11.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за водоотведение по тарифам зд. пр. Карла Маркса, 29/2",8700.48,2020-12-10,10.0,12.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за горячее водоснабжение по тарифам РКЦ Мильково ул. Ленинская, 33",968.86,2020-02-14,14.0,2.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за горячее водоснабжение по тарифам РКЦ Мильково ул. Ленинская, 33",1152.82,2020-03-18,18.0,3.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за горячее водоснабжение по тарифам РКЦ Мильково ул. Ленинская, 33",1030.18,2020-04-13,13.0,4.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за горячее водоснабжение по тарифам РКЦ Мильково ул. Ленинская, 33",1030.18,2020-05-19,19.0,5.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за горячее водоснабжение по тарифам РКЦ Мильково ул. Ленинская, 33",821.69,2020-06-18,18.0,6.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за горячее водоснабжение по тарифам РКЦ Мильково ул. Ленинская, 33",450.35,2020-10-08,8.0,10.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за горячее водоснабжение по тарифам РКЦ Мильково ул. Ленинская, 33",1013.29,2020-11-11,11.0,11.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за горячее водоснабжение по тарифам РКЦ Мильково ул. Ленинская, 33",1097.72,2020-12-07,7.0,12.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за горячее водоснабжение по тарифам РКЦ Мильково ул. Ленинская, 33",1435.49,2020-12-22,22.0,12.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за холодное водоснабжение по тарифам зд. пгт. Палана ул. Поротова, 14",116.77,2020-01-22,22.0,1.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за холодное водоснабжение по тарифам зд. пгт. Палана ул. Поротова, 14",95.45,2020-02-13,13.0,2.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за холодное водоснабжение по тарифам зд. пгт. Палана ул. Поротова, 14",99.51,2020-03-18,18.0,3.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за холодное водоснабжение по тарифам зд. пгт. Палана ул. Поротова, 14",1053.42,2020-06-04,4.0,6.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за холодное водоснабжение по тарифам зд. пгт. Палана ул. Поротова, 14",82.46,2020-06-26,26.0,6.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за холодное водоснабжение по тарифам зд. пгт. Палана ул. Поротова, 14",557.38,2020-07-21,21.0,7.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за холодное водоснабжение по тарифам зд. пгт. Палана ул. Поротова, 14",558.89,2020-12-14,14.0,12.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за холодное водоснабжение по тарифам зд. РКЦ Мильково ул. Ленинская, 33",72.98,2020-02-12,12.0,2.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за холодное водоснабжение по тарифам зд. РКЦ Мильково ул. Ленинская, 33",73.6,2020-02-14,14.0,2.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за холодное водоснабжение по тарифам зд. РКЦ Мильково ул. Ленинская, 33",117.52,2020-03-11,11.0,3.0,2020.0
2020,Хозяйственно-эксплуатационное направление Камчатка,Отделение по Камчатскому краю Дальневосточного главного управления Центрального банка Российской Федерации,134.1100.030000,"Расходы по оплате услуг водоснабжения, водоотведения","Оплата за холодное водоснабжение по тарифам зд. РКЦ Мильково ул. Ленинская, 33",86.59,2020-03-18,18.0,3.0,2020.0
