Направление расходов,Наименование вида расходов,Год проведения,Месяц проведения,Конечный остаток
"Некрасова,102",ХВС,2020,1,1707.48
"Некрасова,102",ХВС,2020,2,1441.87
"Некрасова,102",ХВС,2020,3,1479.8200000000002
"Некрасова,102",ХВС,2020,4,1403.9299999999998
"Некрасова,102",ХВС,2020,5,1517.76
"Некрасова,102",ХВС,2020,6,1973.09
"Некрасова,102",ХВС,2020,7,1669.54
"Некрасова,102",ХВС,2020,8,1360.8
"Некрасова,102",ХВС,2020,9,1360.8
"Некрасова,102",ХВС,2020,10,1749.6
"Некрасова,102",ХВС,2020,11,1749.6
"Некрасова,102",ХВС,2020,12,972.0
"Некрасова,102",ЭЭ,2020,1,196939.62
"Некрасова,102",ЭЭ,2020,2,178245.85
"Некрасова,102",ЭЭ,2020,3,155077.32
"Некрасова,102",ЭЭ,2020,4,141485.94
"Некрасова,102",ЭЭ,2020,5,145988.86
"Некрасова,102",ЭЭ,2020,6,117749.23
"Некрасова,102",ЭЭ,2020,7,137347.86
"Некрасова,102",ЭЭ,2020,8,144934.68
"Некрасова,102",ЭЭ,2020,9,144018.3
"Некрасова,102",ЭЭ,2020,10,127812.79
"Некрасова,102",ЭЭ,2020,11,134868.17
"Некрасова,102",ЭЭ,2020,12,158683.27
"Океанскийпр-т,34",ВО,2020,1,13464.36
"Океанскийпр-т,34",ВО,2020,3,17387.25
"Океанскийпр-т,34",ВО,2020,4,15638.7
"Океанскийпр-т,34",ВО,2020,5,8310.85
"Океанскийпр-т,34",ВО,2020,6,7371.0
"Океанскийпр-т,34",ВО,2020,7,9991.8
"Океанскийпр-т,34",ВО,2020,8,1815.76
"Океанскийпр-т,34",ВО,2020,9,1516.74
"Океанскийпр-т,34",ВО,2020,10,3837.66
"Океанскийпр-т,34",ВО,2020,11,2944.92
"Океанскийпр-т,34",ВО,2020,12,2409.48
"Океанскийпр-т,34",ТЭ,2020,2,349275.74
"Океанскийпр-т,34",ТЭ,2020,3,169226.94
"Океанскийпр-т,34",ТЭ,2020,4,129691.24
"Океанскийпр-т,34",ТЭ,2020,5,90237.26
"Океанскийпр-т,34",ТЭ,2020,6,51211.59
"Океанскийпр-т,34",ТЭ,2020,7,12913.23
"Океанскийпр-т,34",ТЭ,2020,8,19868.09
"Океанскийпр-т,34",ТЭ,2020,9,18880.03
"Океанскийпр-т,34",ТЭ,2020,10,21978.69
"Океанскийпр-т,34",ТЭ,2020,11,25327.38
"Океанскийпр-т,34",ТЭ,2020,12,99427.26
"Океанскийпр-т,34",ХВС,2020,1,4325.36
"Океанскийпр-т,34",ХВС,2020,3,5777.68
"Океанскийпр-т,34",ХВС,2020,4,5525.1
"Океанскийпр-т,34",ХВС,2020,5,2936.2
"Океанскийпр-т,34",ХВС,2020,6,2841.48
"Океанскийпр-т,34",ХВС,2020,7,3283.52
"Океанскийпр-т,34",ХВС,2020,8,3376.31
"Океанскийпр-т,34",ХВС,2020,9,2803.98
"Океанскийпр-т,34",ХВС,2020,10,3793.62
"Океанскийпр-т,34",ХВС,2020,11,3562.7
"Океанскийпр-т,34",ХВС,2020,12,2968.92
"Океанскийпр-т,34",ЭЭ,2020,1,352857.47
"Океанскийпр-т,34",ЭЭ,2020,2,329098.15
"Океанскийпр-т,34",ЭЭ,2020,3,348439.84
"Океанскийпр-т,34",ЭЭ,2020,4,334632.85
"Океанскийпр-т,34",ЭЭ,2020,5,289494.81
"Океанскийпр-т,34",ЭЭ,2020,6,293577.73
"Океанскийпр-т,34",ЭЭ,2020,7,240249.43
"Океанскийпр-т,34",ЭЭ,2020,8,391970.38
"Океанскийпр-т,34",ЭЭ,2020,9,445679.09
"Океанскийпр-т,34",ЭЭ,2020,10,330673.28
"Океанскийпр-т,34",ЭЭ,2020,11,328231.66
"Океанскийпр-т,34",ЭЭ,2020,12,348604.69
"Партизанская,11",ТЭ,2020,1,269811.32
"Партизанская,11",ТЭ,2020,2,232908.0
"Партизанская,11",ТЭ,2020,3,262392.0
"Партизанская,11",ТЭ,2020,4,188916.0
"Партизанская,11",ТЭ,2020,5,156000.0
"Партизанская,11",ТЭ,2020,6,125112.0
"Партизанская,11",ТЭ,2020,7,58344.0
"Партизанская,11",ТЭ,2020,10,64488.67
"Партизанская,11",ТЭ,2020,11,103276.48
"Партизанская,11",ТЭ,2020,12,62754.25
"Партизанская,11",ХВС,2020,2,8.84
"Партизанская,11",ХВС,2020,3,21.05
"Партизанская,11",ХВС,2020,4,35.15
"Партизанская,11",ХВС,2020,5,11.58
"Партизанская,11",ХВС,2020,6,8.0
"Партизанская,11",ХВС,2020,7,25.47
"Партизанская,11",ХВС,2020,9,1.29
"Партизанская,11",ХВС,2020,10,4.08
"Партизанская,11",ХВС,2020,12,4.73
"Партизанская,11",ЭЭ,2020,1,5221.2
"Партизанская,11",ЭЭ,2020,2,5928.0
"Партизанская,11",ЭЭ,2020,3,4936.2
"Партизанская,11",ЭЭ,2020,4,4993.2
"Партизанская,11",ЭЭ,2020,5,5101.5
"Партизанская,11",ЭЭ,2020,6,3830.4
"Партизанская,11",ЭЭ,2020,7,3060.9
"Партизанская,11",ЭЭ,2020,8,4554.0
"Партизанская,11",ЭЭ,2020,9,4752.72
"Партизанская,11",ЭЭ,2020,10,5324.04
"Партизанская,11",ЭЭ,2020,11,5456.52
"Партизанская,11",ЭЭ,2020,12,766.73
"Поротова,14",ВО,2020,1,164.77
"Поротова,14",ВО,2020,2,134.68
"Поротова,14",ВО,2020,3,140.41
"Поротова,14",ВО,2020,6,1602.74
"Поротова,14",ВО,2020,7,786.47
"Поротова,14",ВО,2020,12,794.71
"Поротова,14",ТЭ,2020,2,199363.49
"Поротова,14",ТЭ,2020,3,161421.78
"Поротова,14",ТЭ,2020,5,161421.78
"Поротова,14",ТЭ,2020,6,147435.28
"Поротова,14",ХВС,2020,1,116.77
"Поротова,14",ХВС,2020,2,95.45
"Поротова,14",ХВС,2020,3,99.51
"Поротова,14",ХВС,2020,6,1135.88
"Поротова,14",ХВС,2020,7,557.38
"Поротова,14",ХВС,2020,12,558.89
"Поротова,14",ЭЭ,2020,1,8658.3
"Поротова,14",ЭЭ,2020,2,10032.0
"Поротова,14",ЭЭ,2020,3,8458.8
"Поротова,14",ЭЭ,2020,4,8555.7
"Поротова,14",ЭЭ,2020,5,8196.6
"Поротова,14",ЭЭ,2020,6,6116.1
"Поротова,14",ЭЭ,2020,7,5460.6
"Поротова,14",ЭЭ,2020,8,5490.5
"Профсоюзная,,д.12",ЭЭ,2020,1,90689.75
"Профсоюзная,,д.12",ЭЭ,2020,2,86587.3
"Профсоюзная,,д.12",ЭЭ,2020,3,82360.91
"Профсоюзная,,д.12",ЭЭ,2020,4,90725.86
"Профсоюзная,,д.12",ЭЭ,2020,5,81329.0
"Профсоюзная,,д.12",ЭЭ,2020,6,79602.65
"Профсоюзная,,д.12",ЭЭ,2020,7,65207.06
"Профсоюзная,,д.12",ЭЭ,2020,8,93865.6
"Профсоюзная,,д.12",ЭЭ,2020,9,75820.61
"Профсоюзная,,д.12",ЭЭ,2020,10,78606.2
"Профсоюзная,,д.12",ЭЭ,2020,11,81416.42
"Профсоюзная,,д.12",ЭЭ,2020,12,86964.19
"Профсоюзная,12",ВО,2020,2,569.38
"Профсоюзная,12",ВО,2020,3,569.38
"Профсоюзная,12",ВО,2020,4,569.38
"Профсоюзная,12",ВО,2020,5,569.38
"Профсоюзная,12",ВО,2020,6,569.38
"Профсоюзная,12",ВО,2020,7,569.38
"Профсоюзная,12",ВО,2020,8,569.38
"Профсоюзная,12",ВО,2020,9,569.38
"Профсоюзная,12",ВО,2020,10,569.38
"Профсоюзная,12",ВО,2020,11,569.38
"Профсоюзная,12",ВО,2020,12,569.38
"Профсоюзная,12",ГВС,2020,1,665.53
"Профсоюзная,12",ГВС,2020,2,665.53
"Профсоюзная,12",ГВС,2020,3,665.53
"Профсоюзная,12",ГВС,2020,4,665.53
"Профсоюзная,12",ГВС,2020,5,665.53
"Профсоюзная,12",ГВС,2020,6,665.53
"Профсоюзная,12",ГВС,2020,7,665.53
"Профсоюзная,12",ГВС,2020,8,871.49
"Профсоюзная,12",ГВС,2020,9,871.49
"Профсоюзная,12",ГВС,2020,10,871.49
"Профсоюзная,12",ГВС,2020,11,871.49
"Профсоюзная,12",ГВС,2020,12,871.49
"Профсоюзная,12",ТЭ,2020,1,235501.64
"Профсоюзная,12",ТЭ,2020,2,242831.41
"Профсоюзная,12",ТЭ,2020,3,200654.35
"Профсоюзная,12",ТЭ,2020,4,167098.61
"Профсоюзная,12",ТЭ,2020,5,103077.56
"Профсоюзная,12",ТЭ,2020,6,40348.05
"Профсоюзная,12",ТЭ,2020,10,28980.33
"Профсоюзная,12",ТЭ,2020,11,121310.63
"Профсоюзная,12",ТЭ,2020,12,195663.24
"Профсоюзная,12",ХВС,2020,2,342.36
"Профсоюзная,12",ХВС,2020,3,342.36
"Профсоюзная,12",ХВС,2020,4,342.36
"Профсоюзная,12",ХВС,2020,5,342.18
"Профсоюзная,12",ХВС,2020,6,342.18
"Профсоюзная,12",ХВС,2020,7,342.18
"Профсоюзная,12",ХВС,2020,8,342.18
"Профсоюзная,12",ХВС,2020,9,342.18
"Профсоюзная,12",ХВС,2020,10,342.18
"Профсоюзная,12",ХВС,2020,11,342.18
"Профсоюзная,12",ХВС,2020,12,342.18
"Пушкина,4",ВО,2020,1,2688.58
"Пушкина,4",ВО,2020,2,3772.03
"Пушкина,4",ВО,2020,3,3210.24
"Пушкина,4",ВО,2020,5,3170.11
"Пушкина,4",ВО,2020,6,1605.12
"Пушкина,4",ВО,2020,7,2061.0
"Пушкина,4",ВО,2020,8,2428.94
"Пушкина,4",ВО,2020,9,-53.78
"Пушкина,4",ВО,2020,10,3998.64
"Пушкина,4",ВО,2020,11,1883.22
"Пушкина,4",ВО,2020,12,2178.6000000000004
"Пушкина,4",ГВС,2020,1,4549.78
"Пушкина,4",ГВС,2020,2,3772.06
"Пушкина,4",ГВС,2020,3,5453.54
"Пушкина,4",ГВС,2020,4,6726.97
"Пушкина,4",ГВС,2020,5,2102.33
"Пушкина,4",ГВС,2020,6,2915.33
"Пушкина,4",ГВС,2020,7,2534.75
"Пушкина,4",ГВС,2020,8,360.14
"Пушкина,4",ГВС,2020,9,986.96
"Пушкина,4",ГВС,2020,10,3228.27
"Пушкина,4",ГВС,2020,11,2379.5
"Пушкина,4",ГВС,2020,12,3253.91
"Пушкина,4",ТЭ,2020,1,623753.99
"Пушкина,4",ТЭ,2020,2,372003.78
"Пушкина,4",ТЭ,2020,3,511726.3
"Пушкина,4",ТЭ,2020,4,437592.23
"Пушкина,4",ТЭ,2020,5,208652.77
"Пушкина,4",ТЭ,2020,6,198503.85
"Пушкина,4",ТЭ,2020,7,36833.53
"Пушкина,4",ТЭ,2020,10,92802.04
"Пушкина,4",ТЭ,2020,11,154834.57
"Пушкина,4",ТЭ,2020,12,367236.64
"Пушкина,4",ХВС,2020,1,1271.59
"Пушкина,4",ХВС,2020,2,1775.84
"Пушкина,4",ХВС,2020,3,1468.91
"Пушкина,4",ХВС,2020,5,1403.14
"Пушкина,4",ХВС,2020,6,723.49
"Пушкина,4",ХВС,2020,7,949.56
"Пушкина,4",ХВС,2020,8,1149.2
"Пушкина,4",ХВС,2020,9,-29.18
"Пушкина,4",ХВС,2020,10,1845.39
"Пушкина,4",ХВС,2020,11,836.54
"Пушкина,4",ХВС,2020,12,996.8
"Пушкина,4",ЭЭ,2020,1,555216.0800000001
"Пушкина,4",ЭЭ,2020,2,301454.44
"Пушкина,4",ЭЭ,2020,4,499920.08
"Пушкина,4",ЭЭ,2020,6,496464.08
"Пушкина,4",ЭЭ,2020,7,260911.98
"Пушкина,4",ЭЭ,2020,8,-582.27
"Пушкина,4",ЭЭ,2020,10,824387.36
"Пушкина,4",ЭЭ,2020,11,-267.61
"Пушкина,4",ЭЭ,2020,12,575113.5
"Пушкина,59",ВО,2020,1,16.39
"Пушкина,59",ВО,2020,3,32.78
"Пушкина,59",ВО,2020,4,16.39
"Пушкина,59",ВО,2020,7,32.78
"Пушкина,59",ВО,2020,8,66.08
"Пушкина,59",ВО,2020,9,66.24
"Пушкина,59",ВО,2020,11,33.12
"Пушкина,59",ВО,2020,12,99.36
"Пушкина,59",ТЭ,2020,1,75831.24
"Пушкина,59",ТЭ,2020,2,75163.72
"Пушкина,59",ТЭ,2020,3,76157.34
"Пушкина,59",ТЭ,2020,4,43535.97
"Пушкина,59",ТЭ,2020,5,32799.73
"Пушкина,59",ТЭ,2020,6,7607.58
"Пушкина,59",ТЭ,2020,11,3826.04
"Пушкина,59",ТЭ,2020,12,39919.14
"Пушкина,59",ХВС,2020,1,31.74
"Пушкина,59",ХВС,2020,3,63.48
"Пушкина,59",ХВС,2020,4,31.74
"Пушкина,59",ХВС,2020,7,63.48
"Пушкина,59",ХВС,2020,8,31.79
"Пушкина,59",ХВС,2020,9,129.7
"Пушкина,59",ХВС,2020,11,64.85
"Пушкина,59",ХВС,2020,12,194.54
"Пушкина,59",ЭЭ,2020,1,14947.02
"Пушкина,59",ЭЭ,2020,2,14127.46
"Пушкина,59",ЭЭ,2020,3,13606.31
"Пушкина,59",ЭЭ,2020,4,15313.4
"Пушкина,59",ЭЭ,2020,5,10869.68
"Пушкина,59",ЭЭ,2020,6,14978.94
"Пушкина,59",ЭЭ,2020,7,18205.31
"Пушкина,59",ЭЭ,2020,8,14225.57
"Пушкина,59",ЭЭ,2020,9,17461.21
"Пушкина,59",ЭЭ,2020,10,13697.05
"Пушкина,59",ЭЭ,2020,11,12762.43
"Пушкина,59",ЭЭ,2020,12,5736.28
"Пушкина,6",ТЭ,2020,1,26879.29
"Пушкина,6",ТЭ,2020,2,15802.79
"Пушкина,6",ТЭ,2020,3,16460.84
"Пушкина,6",ТЭ,2020,4,17465.05
"Пушкина,6",ТЭ,2020,5,5572.63
"Пушкина,6",ТЭ,2020,7,8515.27
"Пушкина,6",ТЭ,2020,10,3620.41
"Пушкина,6",ТЭ,2020,11,4364.04
"Пушкина,6",ТЭ,2020,12,8037.91
"Пушкинская,8Б",ЭЭ,2020,1,163.46
"Пушкинская,8Б",ЭЭ,2020,2,140.78
"Пушкинская,8Б",ЭЭ,2020,3,141.98
"Пушкинская,8Б",ЭЭ,2020,4,140.27
"Пушкинская,8Б",ЭЭ,2020,5,134.5
"Пушкинская,8Б",ЭЭ,2020,6,136.34
"Пушкинская,8Б",ЭЭ,2020,7,121.98
"Пушкинская,8Б",ЭЭ,2020,8,147.35
"Пушкинская,8Б",ЭЭ,2020,9,133.6
"Пушкинская,8Б",ЭЭ,2020,10,13.18
"Пушкинская,8Б",ЭЭ,2020,11,13.18
"Пушкинская,8Б",ЭЭ,2020,12,278.99
"Пушкинская,8б",ТЭ,2020,2,56090.88
"Пушкинская,8б",ТЭ,2020,3,24865.53
"Пушкинская,8б",ТЭ,2020,4,23948.99
"Пушкинская,8б",ТЭ,2020,5,8738.609999999999
"Пушкинская,8б",ТЭ,2020,6,5401.29
"Пушкинская,8б",ТЭ,2020,10,6365.64
"Пушкинская,8б",ТЭ,2020,11,116.53
"Пушкинская,8б",ТЭ,2020,12,8130.63
"Светланская,111",ВО,2020,3,81.9
"Светланская,111",ВО,2020,4,131.04
"Светланская,111",ВО,2020,5,81.9
"Светланская,111",ВО,2020,6,65.52
"Светланская,111",ВО,2020,7,343.98
"Светланская,111",ВО,2020,8,246.8
"Светланская,111",ВО,2020,9,481.89
"Светланская,111",ВО,2020,10,1151.19
"Светланская,111",ВО,2020,11,1070.88
"Светланская,111",ВО,2020,12,1070.88
"Светланская,111",ТЭ,2020,2,74762.35
"Светланская,111",ТЭ,2020,3,44331.05
"Светланская,111",ТЭ,2020,4,50262.96
"Светланская,111",ТЭ,2020,5,51920.52
"Светланская,111",ТЭ,2020,6,26283.49
"Светланская,111",ТЭ,2020,12,30528.94
"Светланская,111",ХВС,2020,3,157.86
"Светланская,111",ХВС,2020,4,252.58
"Светланская,111",ХВС,2020,5,157.86
"Светланская,111",ХВС,2020,6,126.29
"Светланская,111",ХВС,2020,7,157.89
"Светланская,111",ХВС,2020,8,458.92
"Светланская,111",ХВС,2020,9,593.78
"Светланская,111",ХВС,2020,10,1418.48
"Светланская,111",ХВС,2020,11,1286.53
"Светланская,111",ХВС,2020,12,1319.52
"Светланская,111",ЭЭ,2020,3,15818.5
"Светланская,111",ЭЭ,2020,4,14899.79
"Светланская,111",ЭЭ,2020,5,11006.82
"Светланская,111",ЭЭ,2020,6,11612.71
"Светланская,111",ЭЭ,2020,7,14438.75
"Светланская,111",ЭЭ,2020,8,18499.34
"Светланская,111",ЭЭ,2020,9,36315.88
"Светланская,111",ЭЭ,2020,10,35009.11
"Светланская,111",ЭЭ,2020,11,39050.43
"Светланская,111",ЭЭ,2020,12,41831.3
"Светланская,69",ВО,2020,1,933.66
"Светланская,69",ВО,2020,2,1261.26
"Светланская,69",ВО,2020,4,1850.94
"Светланская,69",ВО,2020,5,360.36
"Светланская,69",ВО,2020,6,311.22
"Светланская,69",ВО,2020,7,409.5
"Светланская,69",ВО,2020,8,487.92
"Светланская,69",ВО,2020,9,517.47
"Светланская,69",ВО,2020,10,2061.17
"Светланская,69",ВО,2020,12,4934.34
"Светланская,69",ТЭ,2020,1,23827.72
"Светланская,69",ТЭ,2020,2,44073.24
"Светланская,69",ТЭ,2020,4,64757.2
"Светланская,69",ТЭ,2020,5,29854.03
"Светланская,69",ТЭ,2020,6,13911.36
"Светланская,69",ТЭ,2020,12,26586.62
"Светланская,69",ХВС,2020,1,1799.6
"Светланская,69",ХВС,2020,2,2431.04
"Светланская,69",ХВС,2020,4,3567.64
"Светланская,69",ХВС,2020,5,694.58
"Светланская,69",ХВС,2020,6,599.87
"Светланская,69",ХВС,2020,7,789.3
"Светланская,69",ХВС,2020,8,912.34
"Светланская,69",ХВС,2020,9,956.65
"Светланская,69",ХВС,2020,10,1088.6
"Светланская,69",ХВС,2020,12,2606.05
"Светланская,69",ЭЭ,2020,1,42173.33
"Светланская,69",ЭЭ,2020,2,31780.64
"Светланская,69",ЭЭ,2020,4,68660.91
"Светланская,69",ЭЭ,2020,5,24111.4
"Светланская,69",ЭЭ,2020,6,20816.83
"Светланская,69",ЭЭ,2020,7,25249.57
"Светланская,69",ЭЭ,2020,8,31277.49
"Светланская,69",ЭЭ,2020,9,37093.41
"Светланская,69",ЭЭ,2020,10,35214.4
"Светланская,69",ЭЭ,2020,12,50759.41
"Светланская,71",ВО,2020,1,1244.88
"Светланская,71",ВО,2020,3,1949.22
"Светланская,71",ВО,2020,4,1457.8200000000002
"Светланская,71",ВО,2020,5,687.96
"Светланская,71",ВО,2020,6,458.64
"Светланская,71",ВО,2020,7,950.04
"Светланская,71",ВО,2020,8,2163.81
"Светланская,71",ВО,2020,9,1534.59
"Светланская,71",ВО,2020,10,1570.27
"Светланская,71",ВО,2020,11,1481.06
"Светланская,71",ВО,2020,12,1498.89
"Светланская,71",ТЭ,2020,2,222282.11
"Светланская,71",ТЭ,2020,3,112349.67
"Светланская,71",ТЭ,2020,4,92850.45
"Светланская,71",ТЭ,2020,5,55713.060000000005
"Светланская,71",ТЭ,2020,6,18564.03
"Светланская,71",ТЭ,2020,7,1399.3
"Светланская,71",ТЭ,2020,8,1383.84
"Светланская,71",ТЭ,2020,9,2767.66
"Светланская,71",ТЭ,2020,10,2160.73
"Светланская,71",ТЭ,2020,11,2282.11
"Светланская,71",ТЭ,2020,12,43865.13
"Светланская,71",ХВС,2020,1,2399.48
"Светланская,71",ХВС,2020,3,3757.07
"Светланская,71",ХВС,2020,4,2809.91
"Светланская,71",ХВС,2020,5,1326.02
"Светланская,71",ХВС,2020,6,884.02
"Светланская,71",ХВС,2020,7,94.83
"Светланская,71",ХВС,2020,8,4027.53
"Светланская,71",ХВС,2020,9,2836.97
"Светланская,71",ХВС,2020,10,2902.94
"Светланская,71",ХВС,2020,11,2639.04
"Светланская,71",ХВС,2020,12,2770.99
"Светланская,71",ЭЭ,2020,1,264716.43
"Светланская,71",ЭЭ,2020,2,226079.59
"Светланская,71",ЭЭ,2020,3,231696.51
"Светланская,71",ЭЭ,2020,4,180125.61
"Светланская,71",ЭЭ,2020,5,153392.85
"Светланская,71",ЭЭ,2020,6,129640.86
"Светланская,71",ЭЭ,2020,7,179854.98
"Светланская,71",ЭЭ,2020,8,248388.57
"Светланская,71",ЭЭ,2020,9,279749.77
"Светланская,71",ЭЭ,2020,10,217053.98
"Светланская,71",ЭЭ,2020,11,214427.03
"Светланская,71",ЭЭ,2020,12,23261.44
"Светланская,73",ВО,2020,1,819.0
"Светланская,73",ВО,2020,3,819.0
"Светланская,73",ВО,2020,4,819.0
"Светланская,73",ВО,2020,8,974.1
"Светланская,73",ВО,2020,9,1249.08
"Светланская,73",ВО,2020,10,1195.55
"Светланская,73",ВО,2020,11,1017.11
"Светланская,73",ВО,2020,12,392.57
"Светланская,73",ТЭ,2020,2,268247.83
"Светланская,73",ТЭ,2020,3,117093.29
"Светланская,73",ТЭ,2020,4,98900.09
"Светланская,73",ТЭ,2020,5,68012.9
"Светланская,73",ТЭ,2020,6,17069.11
"Светланская,73",ТЭ,2020,7,2910.53
"Светланская,73",ТЭ,2020,8,11514.96
"Светланская,73",ТЭ,2020,9,12726.43
"Светланская,73",ТЭ,2020,10,7880.570000000001
"Светланская,73",ТЭ,2020,11,31097.43
"Светланская,73",ТЭ,2020,12,90607.18
"Светланская,73",ХВС,2020,1,1578.6
"Светланская,73",ХВС,2020,3,1578.6
"Светланская,73",ХВС,2020,4,1578.6
"Светланская,73",ХВС,2020,8,1807.26
"Светланская,73",ХВС,2020,9,2309.16
"Светланская,73",ХВС,2020,10,2210.2
"Светланская,73",ХВС,2020,11,1880.32
"Светланская,73",ХВС,2020,12,725.74
"Светланская,73",ЭЭ,2020,1,59203.98
"Светланская,73",ЭЭ,2020,2,21677.44
"Светланская,73",ЭЭ,2020,3,50263.51
"Светланская,73",ЭЭ,2020,4,30896.83
"Светланская,73",ЭЭ,2020,5,29224.1
"Светланская,73",ЭЭ,2020,6,28713.71
"Светланская,73",ЭЭ,2020,7,18083.12
"Светланская,73",ЭЭ,2020,8,29625.13
"Светланская,73",ЭЭ,2020,9,60810.29
"Светланская,73",ЭЭ,2020,10,44972.32
"Светланская,73",ЭЭ,2020,11,46959.85
"Светланская,73",ЭЭ,2020,12,31097.67
"Светланская,73А",ВО,2020,1,196.56
"Светланская,73А",ВО,2020,3,278.46
"Светланская,73А",ВО,2020,4,245.7
"Светланская,73А",ВО,2020,5,49.14
"Светланская,73А",ВО,2020,6,65.52
"Светланская,73А",ВО,2020,7,98.28
"Светланская,73А",ВО,2020,8,352.57
"Светланская,73А",ВО,2020,9,374.81
"Светланская,73А",ВО,2020,10,589.0
"Светланская,73А",ВО,2020,11,401.58
"Светланская,73А",ВО,2020,12,294.49
"Светланская,73А",ТЭ,2020,2,64388.72
"Светланская,73А",ТЭ,2020,3,34621.89
"Светланская,73А",ТЭ,2020,4,30776.41
"Светланская,73А",ТЭ,2020,5,22688.36
"Светланская,73А",ТЭ,2020,6,19859.33
"Светланская,73А",ТЭ,2020,7,61.55
"Светланская,73А",ТЭ,2020,8,209.53
"Светланская,73А",ТЭ,2020,9,229.44
"Светланская,73А",ТЭ,2020,10,140.49
"Светланская,73А",ТЭ,2020,11,250.81
"Светланская,73А",ТЭ,2020,12,18350.28
"Светланская,73А",ХВС,2020,1,378.86
"Светланская,73А",ХВС,2020,3,536.72
"Светланская,73А",ХВС,2020,4,473.58
"Светланская,73А",ХВС,2020,5,94.72
"Светланская,73А",ХВС,2020,6,126.29
"Светланская,73А",ХВС,2020,7,31.58
"Светланская,73А",ХВС,2020,8,655.6
"Светланская,73А",ХВС,2020,9,461.83
"Светланская,73А",ХВС,2020,10,725.74
"Светланская,73А",ХВС,2020,11,494.82
"Светланская,73А",ХВС,2020,12,362.87
"Светланская,73А",ЭЭ,2020,1,6883.6
"Светланская,73А",ЭЭ,2020,2,7536.95
"Светланская,73А",ЭЭ,2020,3,29343.78
"Светланская,73А",ЭЭ,2020,4,22973.37
"Светланская,73А",ЭЭ,2020,5,19871.33
"Светланская,73А",ЭЭ,2020,6,11888.77
"Светланская,73А",ЭЭ,2020,7,30101.93
"Светланская,73А",ЭЭ,2020,8,9087.62
"Светланская,73А",ЭЭ,2020,9,27005.4
"Светланская,73А",ЭЭ,2020,10,8407.82
"Светланская,73А",ЭЭ,2020,11,11782.45
"Светланская,73А",ЭЭ,2020,12,11767.03
"Седова,23",ЭЭ,2020,1,215.77
"Седова,23",ЭЭ,2020,2,177.52
"Седова,23",ЭЭ,2020,3,166.68
"Седова,23",ЭЭ,2020,4,176.86
"Седова,23",ЭЭ,2020,5,195.62
"Седова,23",ЭЭ,2020,6,179.72
"Седова,23",ЭЭ,2020,7,195.17
"Седова,23",ЭЭ,2020,8,200.93
"Седова,23",ЭЭ,2020,9,193.72
"Седова,23",ЭЭ,2020,10,224.0
"Седова,23",ЭЭ,2020,11,171.22
"Седова,23",ЭЭ,2020,12,176.92
"Семеновская,29а",ЭЭ,2020,1,283.46
"Семеновская,29а",ЭЭ,2020,2,272.48
"Семеновская,29а",ЭЭ,2020,3,1058.88
"Семеновская,29а",ЭЭ,2020,4,329.17
"Семеновская,29а",ЭЭ,2020,5,289.52
"Семеновская,29а",ЭЭ,2020,6,264.31
"Семеновская,29а",ЭЭ,2020,7,306.1
"Семеновская,29а",ЭЭ,2020,8,324.11
"Семеновская,29а",ЭЭ,2020,9,354.27
"Семеновская,29а",ЭЭ,2020,10,318.43
"Семеновская,29а",ЭЭ,2020,11,336.63
"Семеновская,29а",ЭЭ,2020,12,259.94
"Советская,26",ВО,2020,1,227.87
"Советская,26",ВО,2020,2,240.19
"Советская,26",ВО,2020,3,253.54
"Советская,26",ВО,2020,4,253.54
"Советская,26",ВО,2020,5,293.57
"Советская,26",ВО,2020,6,266.88
"Советская,26",ВО,2020,7,266.88
"Советская,26",ВО,2020,8,720.58
"Советская,26",ВО,2020,9,333.6
"Советская,26",ВО,2020,10,266.88
"Советская,26",ВО,2020,11,186.82
"Советская,26",ВО,2020,12,333.6
"Советская,26",ГВС,2020,12,114.07
"Советская,26",ТЭ,2020,2,307875.25
"Советская,26",ТЭ,2020,3,283783.2
"Советская,26",ТЭ,2020,4,115489.84
"Советская,26",ТЭ,2020,5,215165.36
"Советская,26",ТЭ,2020,7,89412.63
"Советская,26",ТЭ,2020,10,165007.27000000002
"Советская,26",ТЭ,2020,11,166686.07
"Советская,26",ТЭ,2020,12,140214.39
"Советская,26",ХВС,2020,1,593.03
"Советская,26",ХВС,2020,2,627.91
"Советская,26",ХВС,2020,3,662.8
"Советская,26",ХВС,2020,4,662.8
"Советская,26",ХВС,2020,5,767.45
"Советская,26",ХВС,2020,6,697.68
"Советская,26",ХВС,2020,7,697.68
"Советская,26",ХВС,2020,8,1968.62
"Советская,26",ХВС,2020,9,911.4
"Советская,26",ХВС,2020,10,729.12
"Советская,26",ХВС,2020,11,510.38
"Советская,26",ХВС,2020,12,911.4
"Советская,26",ЭЭ,2020,1,75869.34
"Советская,26",ЭЭ,2020,2,76918.02
"Советская,26",ЭЭ,2020,3,68809.99
"Советская,26",ЭЭ,2020,4,63719.97
"Советская,26",ЭЭ,2020,5,59465.64
"Советская,26",ЭЭ,2020,6,51992.45
"Советская,26",ЭЭ,2020,7,43780.77
"Советская,26",ЭЭ,2020,8,44529.2
"Советская,26",ЭЭ,2020,9,44034.86
"Советская,26",ЭЭ,2020,10,59246.38
"Советская,26",ЭЭ,2020,11,53882.63
"Советская,26",ЭЭ,2020,12,79030.12
"Советская,27",ТЭ,2020,10,3548.01
"Фонтанная,19",ВО,2020,1,16.38
