Направление расходов,Наименование вида расходов,Год проведения,Месяц проведения,Конечный остаток
"Светланская,69",ВО,2020,7,409.5
"Светланская,69",ВО,2020,8,487.92
"Светланская,69",ВО,2020,9,517.47
"Светланская,69",ВО,2020,10,2061.17
"Светланская,69",ВО,2020,12,4934.34
"Светланская,69",ТЭ,2020,1,23827.72
"Светланская,69",ТЭ,2020,2,44073.24
"Светланская,69",ТЭ,2020,4,64757.2
"Светланская,69",ТЭ,2020,5,29854.03
"Светланская,69",ТЭ,2020,6,13911.36
"Светланская,69",ТЭ,2020,12,26586.62
"Светланская,69",ХВС,2020,1,1799.6
"Светланская,69",ХВС,2020,2,2431.04
"Светланская,69",ХВС,2020,4,3567.64
"Светланская,69",ХВС,2020,5,694.58
"Светланская,69",ХВС,2020,6,599.87
"Светланская,69",ХВС,2020,7,789.3
"Светланская,69",ХВС,2020,8,912.34
"Светланская,69",ХВС,2020,9,956.65
"Светланская,69",ХВС,2020,10,1088.6
"Светланская,69",ХВС,2020,12,2606.05
"Светланская,69",ЭЭ,2020,1,42173.33
"Светланская,69",ЭЭ,2020,2,31780.64
"Светланская,69",ЭЭ,2020,4,68660.91
"Светланская,69",ЭЭ,2020,5,24111.4
"Светланская,69",ЭЭ,2020,6,20816.83
"Светланская,69",ЭЭ,2020,7,25249.57
"Светланская,69",ЭЭ,2020,8,31277.49
"Светланская,69",ЭЭ,2020,9,37093.41
"Светланская,69",ЭЭ,2020,10,35214.4
"Светланская,69",ЭЭ,2020,12,50759.41
"Светланская,71",ВО,2020,1,1244.88
"Светланская,71",ВО,2020,3,1949.22
"Светланская,71",ВО,2020,4,1457.8200000000002
"Светланская,71",ВО,2020,5,687.96
"Светланская,71",ВО,2020,6,458.64
"Светланская,71",ВО,2020,7,950.04
"Светланская,71",ВО,2020,8,2163.81
"Светланская,71",ВО,2020,9,1534.59
"Светланская,71",ВО,2020,10,1570.27
"Светланская,71",ВО,2020,11,1481.06
"Светланская,71",ВО,2020,12,1498.8899999999999
"Светланская,71",ТЭ,2020,2,222282.11
"Светланская,71",ТЭ,2020,3,112349.67
"Светланская,71",ТЭ,2020,4,92850.45
"Светланская,71",ТЭ,2020,5,55713.060000000005
"Светланская,71",ТЭ,2020,6,18564.03
"Светланская,71",ТЭ,2020,7,1399.3
"Светланская,71",ТЭ,2020,8,1383.84
"Светланская,71",ТЭ,2020,9,2767.66
"Светланская,71",ТЭ,2020,10,2160.73
"Светланская,71",ТЭ,2020,11,2282.11
"Светланская,71",ТЭ,2020,12,43865.13
"Светланская,71",ХВС,2020,1,2399.48
"Светланская,71",ХВС,2020,3,3757.07
"Светланская,71",ХВС,2020,4,2809.91
"Светланская,71",ХВС,2020,5,1326.02
"Светланская,71",ХВС,2020,6,884.02
"Светланская,71",ХВС,2020,7,94.83
"Светланская,71",ХВС,2020,8,4027.53
"Светланская,71",ХВС,2020,9,2836.97
"Светланская,71",ХВС,2020,10,2902.94
"Светланская,71",ХВС,2020,11,2639.04
"Светланская,71",ХВС,2020,12,2770.9900000000002
"Светланская,71",ЭЭ,2020,1,264716.43
"Светланская,71",ЭЭ,2020,2,226079.59
"Светланская,71",ЭЭ,2020,3,231696.50999999998
"Светланская,71",ЭЭ,2020,4,180125.61
"Светланская,71",ЭЭ,2020,5,153392.85
"Светланская,71",ЭЭ,2020,6,129640.86
"Светланская,71",ЭЭ,2020,7,179854.98
"Светланская,71",ЭЭ,2020,8,248388.57
"Светланская,71",ЭЭ,2020,9,279749.77
"Светланская,71",ЭЭ,2020,10,217053.98
"Светланская,71",ЭЭ,2020,11,214427.03
"Светланская,71",ЭЭ,2020,12,23261.440000000002
"Светланская,73",ВО,2020,1,819.0
"Светланская,73",ВО,2020,3,819.0
"Светланская,73",ВО,2020,4,819.0
"Светланская,73",ВО,2020,8,974.1
"Светланская,73",ВО,2020,9,1249.08
"Светланская,73",ВО,2020,10,1195.55
"Светланская,73",ВО,2020,11,1017.11
"Светланская,73",ВО,2020,12,392.57
"Светланская,73",ТЭ,2020,2,268247.83
"Светланская,73",ТЭ,2020,3,117093.29
"Светланская,73",ТЭ,2020,4,98900.09
"Светланская,73",ТЭ,2020,5,68012.9
"Светланская,73",ТЭ,2020,6,17069.11
"Светланская,73",ТЭ,2020,7,2910.5299999999997
"Светланская,73",ТЭ,2020,8,11514.960000000001
"Светланская,73",ТЭ,2020,9,12726.43
"Светланская,73",ТЭ,2020,10,7880.570000000001
"Светланская,73",ТЭ,2020,11,31097.43
"Светланская,73",ТЭ,2020,12,90607.18
"Светланская,73",ХВС,2020,1,1578.6
"Светланская,73",ХВС,2020,3,1578.6
"Светланская,73",ХВС,2020,4,1578.6
"Светланская,73",ХВС,2020,8,1807.26
"Светланская,73",ХВС,2020,9,2309.16
"Светланская,73",ХВС,2020,10,2210.2
"Светланская,73",ХВС,2020,11,1880.32
"Светланская,73",ХВС,2020,12,725.74
"Светланская,73",ЭЭ,2020,1,59203.979999999996
"Светланская,73",ЭЭ,2020,2,21677.440000000002
"Светланская,73",ЭЭ,2020,3,50263.51
"Светланская,73",ЭЭ,2020,4,30896.83
"Светланская,73",ЭЭ,2020,5,29224.1
"Светланская,73",ЭЭ,2020,6,28713.71
"Светланская,73",ЭЭ,2020,7,18083.12
"Светланская,73",ЭЭ,2020,8,29625.129999999997
"Светланская,73",ЭЭ,2020,9,60810.29
"Светланская,73",ЭЭ,2020,10,44972.32
"Светланская,73",ЭЭ,2020,11,46959.85
"Светланская,73",ЭЭ,2020,12,31097.67
"Светланская,73А",ВО,2020,1,196.56
"Светланская,73А",ВО,2020,3,278.46
"Светланская,73А",ВО,2020,4,245.7
"Светланская,73А",ВО,2020,5,49.14
"Светланская,73А",ВО,2020,6,65.52
"Светланская,73А",ВО,2020,7,98.28
"Светланская,73А",ВО,2020,8,352.57
"Светланская,73А",ВО,2020,9,374.81
"Светланская,73А",ВО,2020,10,589.0
"Светланская,73А",ВО,2020,11,401.58000000000004
"Светланская,73А",ВО,2020,12,294.49
"Светланская,73А",ТЭ,2020,2,64388.72
"Светланская,73А",ТЭ,2020,3,34621.89
"Светланская,73А",ТЭ,2020,4,30776.41
"Светланская,73А",ТЭ,2020,5,22688.36
"Светланская,73А",ТЭ,2020,6,19859.33
"Светланская,73А",ТЭ,2020,7,61.55
"Светланская,73А",ТЭ,2020,8,209.53
"Светланская,73А",ТЭ,2020,9,229.44
"Светланская,73А",ТЭ,2020,10,140.49
"Светланская,73А",ТЭ,2020,11,250.81
"Светланская,73А",ТЭ,2020,12,18350.28
"Светланская,73А",ХВС,2020,1,378.86
"Светланская,73А",ХВС,2020,3,536.72
"Светланская,73А",ХВС,2020,4,473.58
"Светланская,73А",ХВС,2020,5,94.72
"Светланская,73А",ХВС,2020,6,126.29
"Светланская,73А",ХВС,2020,7,31.58
"Светланская,73А",ХВС,2020,8,655.6
"Светланская,73А",ХВС,2020,9,461.83
"Светланская,73А",ХВС,2020,10,725.74
"Светланская,73А",ХВС,2020,11,494.82
"Светланская,73А",ХВС,2020,12,362.87
"Светланская,73А",ЭЭ,2020,1,6883.6
"Светланская,73А",ЭЭ,2020,2,7536.95
"Светланская,73А",ЭЭ,2020,3,29343.78
"Светланская,73А",ЭЭ,2020,4,22973.37
"Светланская,73А",ЭЭ,2020,5,19871.33
"Светланская,73А",ЭЭ,2020,6,11888.77
"Светланская,73А",ЭЭ,2020,7,30101.93
"Светланская,73А",ЭЭ,2020,8,9087.62
"Светланская,73А",ЭЭ,2020,9,27005.4
"Светланская,73А",ЭЭ,2020,10,8407.82
"Светланская,73А",ЭЭ,2020,11,11782.45
"Светланская,73А",ЭЭ,2020,12,11767.03
"Седова,23",ЭЭ,2020,1,215.77
"Седова,23",ЭЭ,2020,2,177.52
"Седова,23",ЭЭ,2020,3,166.68
"Седова,23",ЭЭ,2020,4,176.86
"Седова,23",ЭЭ,2020,5,195.62
"Седова,23",ЭЭ,2020,6,179.72
"Седова,23",ЭЭ,2020,7,195.17
"Седова,23",ЭЭ,2020,8,200.93
"Седова,23",ЭЭ,2020,9,193.72
"Седова,23",ЭЭ,2020,10,224.0
"Седова,23",ЭЭ,2020,11,171.22
"Седова,23",ЭЭ,2020,12,176.92
"Семеновская,29а",ЭЭ,2020,1,283.46
"Семеновская,29а",ЭЭ,2020,2,272.48
"Семеновская,29а",ЭЭ,2020,3,1058.88
"Семеновская,29а",ЭЭ,2020,4,329.17
"Семеновская,29а",ЭЭ,2020,5,289.52
"Семеновская,29а",ЭЭ,2020,6,264.31
"Семеновская,29а",ЭЭ,2020,7,306.1
"Семеновская,29а",ЭЭ,2020,8,324.11
"Семеновская,29а",ЭЭ,2020,9,354.27
"Семеновская,29а",ЭЭ,2020,10,318.43
"Семеновская,29а",ЭЭ,2020,11,336.63
"Семеновская,29а",ЭЭ,2020,12,259.94
"Советская,26",ВО,2020,1,227.87
"Советская,26",ВО,2020,2,240.19
"Советская,26",ВО,2020,3,253.54
"Советская,26",ВО,2020,4,253.54
"Советская,26",ВО,2020,5,293.57
"Советская,26",ВО,2020,6,266.88
"Советская,26",ВО,2020,7,266.88
"Советская,26",ВО,2020,8,720.58
"Советская,26",ВО,2020,9,333.6
"Советская,26",ВО,2020,10,266.88
"Советская,26",ВО,2020,11,186.82
"Советская,26",ВО,2020,12,333.6
"Советская,26",ГВС,2020,12,114.07
"Советская,26",ТЭ,2020,2,307875.25
"Советская,26",ТЭ,2020,3,283783.2
"Советская,26",ТЭ,2020,4,115489.84
"Советская,26",ТЭ,2020,5,215165.36
"Советская,26",ТЭ,2020,7,89412.63
"Советская,26",ТЭ,2020,10,165007.27000000002
"Советская,26",ТЭ,2020,11,166686.07
"Советская,26",ТЭ,2020,12,140214.39
"Советская,26",ХВС,2020,1,593.03
"Советская,26",ХВС,2020,2,627.91
"Советская,26",ХВС,2020,3,662.8
"Советская,26",ХВС,2020,4,662.8
"Советская,26",ХВС,2020,5,767.45
"Советская,26",ХВС,2020,6,697.68
"Советская,26",ХВС,2020,7,697.68
"Советская,26",ХВС,2020,8,1968.62
"Советская,26",ХВС,2020,9,911.4
"Советская,26",ХВС,2020,10,729.12
"Советская,26",ХВС,2020,11,510.38
"Советская,26",ХВС,2020,12,911.4
"Советская,26",ЭЭ,2020,1,75869.34
"Советская,26",ЭЭ,2020,2,76918.02
"Советская,26",ЭЭ,2020,3,68809.99
"Советская,26",ЭЭ,2020,4,63719.97
"Советская,26",ЭЭ,2020,5,59465.64
"Советская,26",ЭЭ,2020,6,51992.45
"Советская,26",ЭЭ,2020,7,43780.77
"Советская,26",ЭЭ,2020,8,44529.2
"Советская,26",ЭЭ,2020,9,44034.86
"Советская,26",ЭЭ,2020,10,59246.38
"Советская,26",ЭЭ,2020,11,53882.63
"Советская,26",ЭЭ,2020,12,79030.12
"Советская,27",ТЭ,2020,10,3548.01
"Фонтанная,19",ВО,2020,1,16.38
"Фонтанная,19",ВО,2020,3,32.76
"Фонтанная,19",ВО,2020,4,16.38
"Фонтанная,19",ВО,2020,6,32.76
"Фонтанная,19",ВО,2020,7,16.38
"Фонтанная,19",ВО,2020,8,62.25
"Фонтанная,19",ВО,2020,9,124.92
"Фонтанная,19",ВО,2020,10,62.459999999999994
"Фонтанная,19",ВО,2020,11,187.38
"Фонтанная,19",ВО,2020,12,207.47
"Фонтанная,19",ТЭ,2020,2,45211.33
"Фонтанная,19",ТЭ,2020,3,20065.94
"Фонтанная,19",ТЭ,2020,4,17346.64
"Фонтанная,19",ТЭ,2020,5,12540.05
"Фонтанная,19",ТЭ,2020,6,4305.18
"Фонтанная,19",ТЭ,2020,7,2507.08
"Фонтанная,19",ТЭ,2020,8,3753.35
"Фонтанная,19",ТЭ,2020,9,2284.54
"Фонтанная,19",ТЭ,2020,10,3588.26
"Фонтанная,19",ТЭ,2020,11,6807.5
"Фонтанная,19",ТЭ,2020,12,15204.880000000001
"Фонтанная,19",ХВС,2020,1,31.57
"Фонтанная,19",ХВС,2020,3,63.14
"Фонтанная,19",ХВС,2020,4,31.57
"Фонтанная,19",ХВС,2020,6,63.14
"Фонтанная,19",ХВС,2020,7,31.57
"Фонтанная,19",ХВС,2020,8,32.78
"Фонтанная,19",ХВС,2020,9,65.98
"Фонтанная,19",ХВС,2020,10,32.99
"Фонтанная,19",ХВС,2020,11,98.96
"Фонтанная,19",ХВС,2020,12,51.31999999999999
"Фонтанная,19",ЭЭ,2020,1,1798.09
"Фонтанная,19",ЭЭ,2020,2,1377.24
"Фонтанная,19",ЭЭ,2020,3,1821.17
"Фонтанная,19",ЭЭ,2020,4,1451.45
"Фонтанная,19",ЭЭ,2020,5,923.12
"Фонтанная,19",ЭЭ,2020,6,818.05
"Фонтанная,19",ЭЭ,2020,7,2335.88
"Фонтанная,19",ЭЭ,2020,8,2645.53
"Фонтанная,19",ЭЭ,2020,9,1776.85
"Фонтанная,19",ЭЭ,2020,10,2180.72
"Фонтанная,19",ЭЭ,2020,11,1481.71
"Фонтанная,19",ЭЭ,2020,12,3053.39
"Чапаева,5А",ВО,2020,10,46.49
"Чапаева,5А",ХВС,2020,10,31.98
"Чапаева,5А",ЭЭ,2020,1,30824.829999999998
"Чапаева,5А",ЭЭ,2020,2,28830.469999999998
"Чапаева,5А",ЭЭ,2020,3,25126.28
"Чапаева,5А",ЭЭ,2020,4,17509.03
"Чапаева,5А",ЭЭ,2020,5,11117.539999999999
"Чапаева,5А",ЭЭ,2020,6,831.62
"Чапаева,5А",ЭЭ,2020,7,121.82000000000001
"Чапаева,5А",ЭЭ,2020,8,215.16
"Чапаева,5А",ЭЭ,2020,9,175.1
"Чапаева,5А",ЭЭ,2020,10,107.67
"Чапаева,5А",ЭЭ,2020,11,10440.09
"Чапаева,5А",ЭЭ,2020,12,13840.04
п.Эгвекинот,ЭЭ,2020,1,20582.7
п.Эгвекинот,ЭЭ,2020,2,22668.9
п.Эгвекинот,ЭЭ,2020,3,19704.9
п.Эгвекинот,ЭЭ,2020,4,20776.5
п.Эгвекинот,ЭЭ,2020,5,23620.8
п.Эгвекинот,ЭЭ,2020,6,20132.4
п.Эгвекинот,ЭЭ,2020,7,27291.6
п.Эгвекинот,ЭЭ,2020,8,19845.0
п.Эгвекинот,ЭЭ,2020,9,26712.0
п.Эгвекинот,ЭЭ,2020,10,25332.3
п.Эгвекинот,ЭЭ,2020,11,24160.5
п.Эгвекинот,ЭЭ,2020,12,23650.2
пгт.Эгвекинот,ВО,2020,1,1756.3
пгт.Эгвекинот,ВО,2020,2,3514.81
пгт.Эгвекинот,ВО,2020,3,2940.49
пгт.Эгвекинот,ВО,2020,4,2532.73
пгт.Эгвекинот,ВО,2020,5,2366.18
пгт.Эгвекинот,ВО,2020,6,3227.65
пгт.Эгвекинот,ВО,2020,7,2653.33
пгт.Эгвекинот,ВО,2020,8,1435.79
пгт.Эгвекинот,ВО,2020,9,3801.97
пгт.Эгвекинот,ВО,2020,10,2910.35
пгт.Эгвекинот,ВО,2020,11,3801.97
пгт.Эгвекинот,ВО,2020,12,3514.81
пгт.Эгвекинот,ГВС,2020,1,1762.42
пгт.Эгвекинот,ГВС,2020,2,1626.59
пгт.Эгвекинот,ГВС,2020,3,1205.42
пгт.Эгвекинот,ГВС,2020,4,2047.76
пгт.Эгвекинот,ГВС,2020,5,1626.59
пгт.Эгвекинот,ГВС,2020,6,1626.59
пгт.Эгвекинот,ГВС,2020,7,1626.59
пгт.Эгвекинот,ГВС,2020,9,1837.84
пгт.Эгвекинот,ГВС,2020,10,1753.33
пгт.Эгвекинот,ГВС,2020,11,1837.84
пгт.Эгвекинот,ГВС,2020,12,1837.84
пгт.Эгвекинот,ТЭ,2020,1,90228.37
пгт.Эгвекинот,ТЭ,2020,2,117148.85
пгт.Эгвекинот,ТЭ,2020,3,122083.36
пгт.Эгвекинот,ТЭ,2020,4,110935.03
пгт.Эгвекинот,ТЭ,2020,5,100152.22
пгт.Эгвекинот,ТЭ,2020,6,84617.65
пгт.Эгвекинот,ТЭ,2020,7,40746.24
пгт.Эгвекинот,ТЭ,2020,8,15283.85
пгт.Эгвекинот,ТЭ,2020,9,44212.49
пгт.Эгвекинот,ТЭ,2020,10,55289.1
пгт.Эгвекинот,ТЭ,2020,11,68787.73
пгт.Эгвекинот,ТЭ,2020,12,85794.14
пгт.Эгвекинот,ХВС,2020,1,991.08
пгт.Эгвекинот,ХВС,2020,2,1651.8
пгт.Эгвекинот,ХВС,2020,3,1321.44
пгт.Эгвекинот,ХВС,2020,4,991.08
пгт.Эгвекинот,ХВС,2020,5,991.08
пгт.Эгвекинот,ХВС,2020,6,1486.62
пгт.Эгвекинот,ХВС,2020,7,1156.26
пгт.Эгвекинот,ХВС,2020,8,949.68
пгт.Эгвекинот,ХВС,2020,9,2089.3
пгт.Эгвекинот,ХВС,2020,10,1519.49
пгт.Эгвекинот,ХВС,2020,11,2089.3
пгт.Эгвекинот,ХВС,2020,12,1899.36
"пр-т50летОктября,89",ТЭ,2020,12,52336.84
